2020,2030,2040,2050,2060,2070,2080
16215.477826998122,21886.039566920565,29831.621676749408,40849.583096136375,48320.106987985244,78604.4119151784,108888.71684237155
9799.308407006154,13499.88204385587,19214.600105959365,27116.63464985408,34355.0753942724,59469.88740662785,84584.6994189833
14382.69908038488,19319.851059062206,26406.485926779667,36755.56172310976,46332.88904330762,76022.83438185955,105712.77972041146
19807.73712847049,26688.311577502132,36834.656540311255,50818.774894000126,61870.677051325016,101952.24825375438,142033.81945618376
18973.538460347943,25497.891080929774,35715.300822746,50451.016614093125,61986.79418557391,105497.43617396786,149008.0781623618
46698.4687491473,69358.9952701127,104112.50609462304,155168.78747980768,210189.23387330514,369303.79863437143,528418.3633954377
19989.344129434496,31475.67327322414,49886.066522961264,78365.40740331665,114810.97478797438,214676.35839295722,314541.74199794006
25433.421748579665,38152.604992306675,57765.19086971307,86968.96753487454,115830.79070257927,208299.8354012554,300768.88009993156
15583.30325549917,21881.104434676756,32605.13166584834,49276.6092193217,67291.19997938308,125687.96122583596,184084.72247228885
9675.941930570636,12292.3375456353,15779.320247396749,20928.138694903595,23663.443523182286,38966.29019061568,54269.13685804906
8068.1737061622,12726.07831587925,19911.71194220465,30441.304980427052,40678.83521426932,74076.14617758006,107473.45714089081
21374.27517671025,32211.90696279077,48792.47189198931,73507.29056266623,98070.03140962103,174694.23181350302,251318.43221738498
16598.11418742872,25298.764484931944,38804.46005180116,59514.87732033281,78756.19623561595,147382.83524240225,216009.47424918856
24539.227717315658,35395.485456899914,51215.23597917854,73739.92476966308,95419.95719209191,165515.11402805732,235610.27086402275
15164.058018491954,21059.489888727225,29516.55541575989,40842.725895122334,48477.30816872722,84570.75685054332,120664.20553235942
16257.602493665232,23290.856613043274,33383.726724833126,47429.47290683752,57213.32288556858,99545.72823977213,141878.13359397568
27607.80808607504,38428.216120230296,55144.313764873725,80220.93976879076,102917.2131725055,174842.96998290808,246768.72679331066
12477.114676886787,17500.500770376577,25312.64594736133,36552.58730227551,46107.942808146145,80026.62583667604,113945.30886520595
10962.518180233392,16224.995968267274,24129.29092191152,35836.76720646842,46552.07621855807,81147.2276850841,115742.37915161015
39043.956736489614,58180.69261576836,86538.27704231988,126167.78451292086,169502.9672461436,280275.5598066577,391048.1523671718
32914.56740812626,47473.37154778185,69968.7086684203,103315.9458847433,140946.98859338224,236137.38680356732,331327.7850137524
16827.62502116432,21983.192151278476,28956.47908442087,39980.70952454151,48373.33451140678,82979.57466733604,117585.81482326532
16929.280195874468,25803.83743184483,39607.949780754905,59504.23088646987,78009.09614275697,141169.54116174433,204329.9861807317
42743.09199713205,62380.689375371774,90958.49717029482,131553.36085036836,171189.68903716808,277919.22375088965,384648.75846461125
31941.72389041657,45885.50988749697,66128.72387793442,95612.19399102595,123121.84993034296,209639.0277168792,296156.20550341543
9948.206783000436,12870.62896271774,17514.48830974061,24645.34113098678,30409.737156310002,54703.8325654274,78997.9279745448
18012.965145731243,26025.62992060117,38939.07158248379,58556.07425625749,74873.0190306508,140377.39820012296,205881.77736959513
13274.66728339631,19759.370739217266,30200.320707552983,45691.43943598787,63318.926895617566,115010.59560786198,166702.2643201064
24742.923370357395,34956.31131397067,50860.11562291186,74379.70232956696,99131.37231060602,172414.99677956483,245698.62124852365
30378.49472667583,43340.24889091613,64837.15565184411,96889.31826845036,134174.91789374102,240807.8454318773,347440.7729700136
18275.011961545817,23790.83694053381,32330.581163740055,44258.7819707845,55413.60009844074,91763.51200686817,128113.4239152956
8821.443681393826,11040.842245464484,14641.241685476367,19994.296667576047,23305.767384396837,39914.31651573741,56522.86564707798
27252.616579249338,41658.24455922231,63994.49137706138,97650.5345802713,126528.56816216638,239162.10713497136,351795.6461077763
23796.376018887066,38634.43340225118,63027.24279114858,101190.8192762619,147099.98635747572,287704.45141430054,428308.9164711253
24851.813956693717,35226.44537488634,50561.88232714727,72803.72144052599,96814.52057897087,162532.73343360407,228250.94628823723
17192.569491255676,23169.93229135974,33650.440181284335,49848.90363001875,65993.07416968231,119518.78494488771,173044.4957200931
13913.09156202574,20325.591631649542,29965.046742046365,44599.026898583834,57221.97324246663,99786.63507170508,142351.29690094353
18233.190117128805,26504.07557588519,38468.78320999137,55990.70709442401,73170.47315025085,123620.62771281565,174070.78227538045
16057.332557101085,21895.121582860436,30998.367744070478,44455.363162579386,57298.64617546808,99635.82952642287,141973.01287737765
18683.73377820603,25606.144612647087,36810.67863902924,53220.68494261374,68500.7062496436,125415.29323663167,182329.88022361972
52175.63110472707,74605.28307337782,106563.47091904814,151225.61617462154,197692.25163454426,316484.5047685263,435276.75790250837
19866.260902817696,25323.292983057687,33278.35442538918,44009.32512261143,53427.79052754522,86083.76766452941,118739.74480151359
8010.923939952886,11406.879168703803,16552.937417626028,23651.2036716615,29288.20114683381,50954.46954886477,72620.73795089574
11018.814176882317,16022.744580318655,23746.45326192912,35812.75488540733,46622.58652768257,85046.69732245003,123470.80811721747
40472.87830103148,55069.915829191494,76652.59063774622,107538.27895119571,135754.607378903,224503.9572534854,313253.3071280678
22471.717792908898,29593.325630971587,40341.74390264135,56116.80327115804,66445.32369679688,108788.24310262641,151131.16250845592
26569.827719408444,38901.189621186946,57443.60966196681,83182.98993592562,106487.61039741436,189752.54189702388,273017.4733966334
11434.242059461349,16721.060611897454,24617.727959265827,37582.565594019004,48094.49516985045,91044.67356177715,133994.85195370385
32580.589577071358,45927.39247975433,65926.22683412928,95191.54560982545,121810.28119124105,205368.76886997826,288927.25654871546
23620.4581242567,34699.53826560156,51366.62362675149,75417.71610976045,97199.58585465391,168952.99151774024,240706.39718082658
15122.486765480575,23713.429088907054,38517.394005751994,61601.53924079866,86643.36166049472,167608.82102249944,248574.28038450418
22603.578648675077,32865.979039569516,48596.93740871471,71040.8703085756,94371.21187712067,163162.932255455,231954.65263378932
17017.79034651539,27236.45892215379,43952.81803579072,69955.95192760412,101870.91064153175,190150.15923024967,278429.4078189676
22240.354484732536,32249.966654342057,46970.80741946698,68482.11093055495,88914.79210723075,153299.97054564528,217685.14898405984
10909.725107075576,15000.75991340016,21080.136836093017,30024.611661082716,36579.22441703714,65318.82472410337,94058.4250311696
