damage.function,gas,discount.rate,emissions.year,scghg
MimiIWG,HFC152a,2%,2027,11450
MimiIWG,HFC152a,2%,2028,11734
MimiIWG,HFC152a,2%,2029,12018
MimiIWG,HFC152a,2%,2030,12301
MimiIWG,HFC152a,2%,2031,12654
MimiIWG,HFC152a,2%,2032,13007
MimiIWG,HFC152a,2%,2033,13360
MimiIWG,HFC152a,2%,2034,13713
MimiIWG,HFC152a,2%,2035,14066
MimiIWG,HFC152a,2%,2036,14420
MimiIWG,HFC152a,2%,2037,14773
MimiIWG,HFC152a,2%,2038,15126
MimiIWG,HFC152a,2%,2039,15479
MimiIWG,HFC152a,2%,2040,15832
MimiIWG,HFC152a,2%,2041,16272
MimiIWG,HFC152a,2%,2042,16712
MimiIWG,HFC152a,2%,2043,17152
MimiIWG,HFC152a,2%,2044,17592
MimiIWG,HFC152a,2%,2045,18032
MimiIWG,HFC152a,2%,2046,18472
MimiIWG,HFC152a,2%,2047,18912
MimiIWG,HFC152a,2%,2048,19352
MimiIWG,HFC152a,2%,2049,19792
MimiIWG,HFC152a,2%,2050,20232
MimiIWG,HFC152a,2%,2051,20174
MimiIWG,HFC152a,2%,2052,20116
MimiIWG,HFC152a,2%,2053,20058
MimiIWG,HFC152a,2%,2054,20001
MimiIWG,HFC152a,2%,2055,19943
MimiIWG,HFC152a,2%,2056,19885
MimiIWG,HFC152a,2%,2057,19827
MimiIWG,HFC152a,2%,2058,19770
MimiIWG,HFC152a,2%,2059,19712
MimiIWG,HFC152a,2%,2060,19654
MimiIWG,HFC152a,2%,2061,20594
MimiIWG,HFC152a,2%,2062,21533
MimiIWG,HFC152a,2%,2063,22473
MimiIWG,HFC152a,2%,2064,23413
MimiIWG,HFC152a,2%,2065,24353
MimiIWG,HFC152a,2%,2066,25292
MimiIWG,HFC152a,2%,2067,26232
MimiIWG,HFC152a,2%,2068,27172
MimiIWG,HFC152a,2%,2069,28111
MimiIWG,HFC152a,2%,2070,29051
MimiIWG,HFC152a,2%,2071,30014
MimiIWG,HFC152a,2%,2072,30977
MimiIWG,HFC152a,2%,2073,31941
MimiIWG,HFC152a,2%,2074,32904
MimiIWG,HFC152a,2%,2075,33867
MimiIWG,HFC152a,2%,2076,34830
MimiIWG,HFC152a,2%,2077,35794
MimiIWG,HFC152a,2%,2078,36757
MimiIWG,HFC152a,2%,2079,37720
MimiIWG,HFC152a,2%,2080,38683
MimiIWG,HFC152a,2%,2081,38984
MimiIWG,HFC152a,2%,2082,39286
MimiIWG,HFC152a,2%,2083,39587
MimiIWG,HFC152a,2%,2084,39888
MimiIWG,HFC152a,2%,2085,40189
MimiIWG,HFC152a,2%,2086,40490
MimiIWG,HFC152a,2%,2087,40792
MimiIWG,HFC152a,2%,2088,41093
MimiIWG,HFC152a,2%,2089,41394
MimiIWG,HFC152a,2%,2090,41695
MimiIWG,HFC152a,2%,2091,42012
MimiIWG,HFC152a,2%,2092,42328
MimiIWG,HFC152a,2%,2093,42644
MimiIWG,HFC152a,2%,2094,42960
MimiIWG,HFC152a,2%,2095,43277
MimiIWG,HFC152a,2%,2096,43593
MimiIWG,HFC152a,2%,2097,43909
MimiIWG,HFC152a,2%,2098,44226
MimiIWG,HFC152a,2%,2099,44542
MimiIWG,HFC152a,2%,2100,44858
MimiIWG,HFC152a,3%,2020,5380
MimiIWG,HFC152a,3%,2021,5584
MimiIWG,HFC152a,3%,2022,5787
MimiIWG,HFC152a,3%,2023,5991
MimiIWG,HFC152a,3%,2024,6194
MimiIWG,HFC152a,3%,2025,6397
MimiIWG,HFC152a,3%,2026,6601
MimiIWG,HFC152a,3%,2027,6804
MimiIWG,HFC152a,3%,2028,7007
MimiIWG,HFC152a,3%,2029,7211
MimiIWG,HFC152a,3%,2030,7414
MimiIWG,HFC152a,3%,2031,7678
MimiIWG,HFC152a,3%,2032,7941
MimiIWG,HFC152a,3%,2033,8204
MimiIWG,HFC152a,3%,2034,8467
MimiIWG,HFC152a,3%,2035,8731
MimiIWG,HFC152a,3%,2036,8994
MimiIWG,HFC152a,3%,2037,9257
MimiIWG,HFC152a,3%,2038,9521
MimiIWG,HFC152a,3%,2039,9784
MimiIWG,HFC152a,3%,2040,10047
MimiIWG,HFC152a,3%,2041,10385
MimiIWG,HFC152a,3%,2042,10723
MimiIWG,HFC152a,3%,2043,11061
MimiIWG,HFC152a,3%,2044,11399
MimiIWG,HFC152a,3%,2045,11737
MimiIWG,HFC152a,3%,2046,12075
MimiIWG,HFC152a,3%,2047,12413
MimiIWG,HFC152a,3%,2048,12751
MimiIWG,HFC152a,3%,2049,13089
MimiIWG,HFC152a,3%,2050,13427
MimiIWG,HFC152a,3%,2051,13407
MimiIWG,HFC152a,3%,2052,13388
MimiIWG,HFC152a,3%,2053,13369
MimiIWG,HFC152a,3%,2054,13349
MimiIWG,HFC152a,3%,2055,13330
MimiIWG,HFC152a,3%,2056,13310
MimiIWG,HFC152a,3%,2057,13291
MimiIWG,HFC152a,3%,2058,13271
MimiIWG,HFC152a,3%,2059,13252
MimiIWG,HFC152a,3%,2060,13233
MimiIWG,HFC152a,3%,2061,14017
MimiIWG,HFC152a,3%,2062,14802
MimiIWG,HFC152a,3%,2063,15586
MimiIWG,HFC152a,3%,2064,16371
MimiIWG,HFC152a,3%,2065,17156
MimiIWG,HFC152a,3%,2066,17940
MimiIWG,HFC152a,3%,2067,18725
MimiIWG,HFC152a,3%,2068,19509
MimiIWG,HFC152a,3%,2069,20294
MimiIWG,HFC152a,3%,2070,21078
MimiIWG,HFC152a,3%,2071,21883
MimiIWG,HFC152a,3%,2072,22687
MimiIWG,HFC152a,3%,2073,23492
MimiIWG,HFC152a,3%,2074,24296
MimiIWG,HFC152a,3%,2075,25101
MimiIWG,HFC152a,3%,2076,25905
MimiIWG,HFC152a,3%,2077,26710
MimiIWG,HFC152a,3%,2078,27514
MimiIWG,HFC152a,3%,2079,28318
MimiIWG,HFC152a,3%,2080,29123
MimiIWG,HFC152a,3%,2081,29352
MimiIWG,HFC152a,3%,2082,29581
MimiIWG,HFC152a,3%,2083,29811
MimiIWG,HFC152a,3%,2084,30040
MimiIWG,HFC152a,3%,2085,30269
MimiIWG,HFC152a,3%,2086,30498
MimiIWG,HFC152a,3%,2087,30728
MimiIWG,HFC152a,3%,2088,30957
MimiIWG,HFC152a,3%,2089,31186
MimiIWG,HFC152a,3%,2090,31415
MimiIWG,HFC152a,3%,2091,31659
MimiIWG,HFC152a,3%,2092,31903
MimiIWG,HFC152a,3%,2093,32148
MimiIWG,HFC152a,3%,2094,32392
MimiIWG,HFC152a,3%,2095,32636
MimiIWG,HFC152a,3%,2096,32880
MimiIWG,HFC152a,3%,2097,33124
MimiIWG,HFC152a,3%,2098,33368
MimiIWG,HFC152a,3%,2099,33612
MimiIWG,HFC152a,3%,2100,33856
MimiIWG,HFC227ea,2%,2020,383012
MimiIWG,HFC227ea,2%,2021,391749
MimiIWG,HFC227ea,2%,2022,400487
MimiIWG,HFC227ea,2%,2023,409224
MimiIWG,HFC227ea,2%,2024,417961
MimiIWG,HFC227ea,2%,2025,426699
MimiIWG,HFC227ea,2%,2026,435436
MimiIWG,HFC227ea,2%,2027,444173
MimiIWG,HFC227ea,2%,2028,452910
MimiIWG,HFC227ea,2%,2029,461648
MimiIWG,HFC227ea,2%,2030,470385
MimiIWG,HFC227ea,2%,2031,479976
MimiIWG,HFC227ea,2%,2032,489568
MimiIWG,HFC227ea,2%,2033,499159
MimiIWG,HFC227ea,2%,2034,508750
MimiIWG,HFC227ea,2%,2035,518341
MimiIWG,HFC227ea,2%,2036,527933
MimiIWG,HFC227ea,2%,2037,537524
MimiIWG,HFC227ea,2%,2038,547115
MimiIWG,HFC227ea,2%,2039,556707
MimiIWG,HFC227ea,2%,2040,566298
MimiIWG,HFC227ea,2%,2041,576155
MimiIWG,HFC227ea,2%,2042,586013
MimiIWG,HFC227ea,2%,2043,595870
MimiIWG,HFC227ea,2%,2044,605727
MimiIWG,HFC227ea,2%,2045,615585
MimiIWG,HFC227ea,2%,2046,625442
MimiIWG,HFC227ea,2%,2047,635299
MimiIWG,HFC227ea,2%,2048,645157
MimiIWG,HFC227ea,2%,2049,655014
MimiIWG,HFC227ea,2%,2050,664872
MimiIWG,HFC227ea,2%,2051,673646
MimiIWG,HFC227ea,2%,2052,682420
MimiIWG,HFC227ea,2%,2053,691194
MimiIWG,HFC227ea,2%,2054,699968
MimiIWG,HFC227ea,2%,2055,708743
MimiIWG,HFC227ea,2%,2056,717517
MimiIWG,HFC227ea,2%,2057,726291
MimiIWG,HFC227ea,2%,2058,735065
MimiIWG,HFC227ea,2%,2059,743840
MimiIWG,HFC227ea,2%,2060,752614
MimiIWG,HFC227ea,2%,2061,768826
MimiIWG,HFC227ea,2%,2062,785038
MimiIWG,HFC227ea,2%,2063,801251
MimiIWG,HFC227ea,2%,2064,817463
MimiIWG,HFC227ea,2%,2065,833675
MimiIWG,HFC227ea,2%,2066,849887
MimiIWG,HFC227ea,2%,2067,866100
MimiIWG,HFC227ea,2%,2068,882312
MimiIWG,HFC227ea,2%,2069,898524
MimiIWG,HFC227ea,2%,2070,914736
MimiIWG,HFC227ea,2%,2071,931273
MimiIWG,HFC227ea,2%,2072,947809
MimiIWG,HFC227ea,2%,2073,964346
MimiIWG,HFC227ea,2%,2074,980882
MimiIWG,HFC227ea,2%,2075,997418
MimiIWG,HFC227ea,2%,2076,1013955
MimiIWG,HFC227ea,2%,2077,1030491
MimiIWG,HFC227ea,2%,2078,1047028
MimiIWG,HFC227ea,2%,2079,1063564
MimiIWG,HFC227ea,2%,2080,1080101
MimiIWG,HFC227ea,2%,2081,1088373
MimiIWG,HFC227ea,2%,2082,1096645
MimiIWG,HFC227ea,2%,2083,1104917
MimiIWG,HFC227ea,2%,2084,1113189
MimiIWG,HFC227ea,2%,2085,1121461
MimiIWG,HFC227ea,2%,2086,1129733
MimiIWG,HFC227ea,2%,2087,1138005
MimiIWG,HFC227ea,2%,2088,1146277
MimiIWG,HFC227ea,2%,2089,1154549
MimiIWG,HFC227ea,2%,2090,1162821
MimiIWG,HFC227ea,2%,2091,1171249
MimiIWG,HFC227ea,2%,2092,1179677
MimiIWG,HFC227ea,2%,2093,1188105
MimiIWG,HFC227ea,2%,2094,1196533
MimiIWG,HFC227ea,2%,2095,1204960
MimiIWG,HFC227ea,2%,2096,1213388
MimiIWG,HFC227ea,2%,2097,1221816
MimiIWG,HFC227ea,2%,2098,1230244
MimiIWG,HFC227ea,2%,2099,1238672
MimiIWG,HFC227ea,2%,2100,1247100
MimiIWG,HFC227ea,3%,2020,193466
MimiIWG,HFC227ea,3%,2021,199187
MimiIWG,HFC227ea,3%,2022,204908
MimiIWG,HFC227ea,3%,2023,210628
MimiIWG,HFC227ea,3%,2024,216349
MimiIWG,HFC227ea,3%,2025,222070
MimiIWG,HFC227ea,3%,2026,227791
MimiIWG,HFC227ea,3%,2027,233512
MimiIWG,HFC227ea,3%,2028,239233
MimiIWG,HFC227ea,3%,2029,244954
MimiIWG,HFC227ea,3%,2030,250675
MimiIWG,HFC227ea,3%,2031,257276
MimiIWG,HFC227ea,3%,2032,263876
MimiIWG,HFC227ea,3%,2033,270477
MimiIWG,HFC227ea,3%,2034,277078
MimiIWG,HFC227ea,3%,2035,283679
MimiIWG,HFC227ea,3%,2036,290280
MimiIWG,HFC227ea,3%,2037,296881
MimiIWG,HFC227ea,3%,2038,303482
MimiIWG,HFC227ea,3%,2039,310083
MimiIWG,HFC227ea,3%,2040,316684
MimiIWG,HFC227ea,3%,2041,323787
MimiIWG,HFC227ea,3%,2042,330890
MimiIWG,HFC227ea,3%,2043,337993
MimiIWG,HFC227ea,3%,2044,345096
MimiIWG,HFC227ea,3%,2045,352199
MimiIWG,HFC227ea,3%,2046,359302
MimiIWG,HFC227ea,3%,2047,366405
MimiIWG,HFC227ea,3%,2048,373508
MimiIWG,HFC227ea,3%,2049,380611
MimiIWG,HFC227ea,3%,2050,387714
MimiIWG,HFC227ea,3%,2051,394316
MimiIWG,HFC227ea,3%,2052,400919
MimiIWG,HFC227ea,3%,2053,407521
MimiIWG,HFC227ea,3%,2054,414123
MimiIWG,HFC227ea,3%,2055,420725
MimiIWG,HFC227ea,3%,2056,427328
MimiIWG,HFC227ea,3%,2057,433930
MimiIWG,HFC227ea,3%,2058,440532
MimiIWG,HFC227ea,3%,2059,447134
MimiIWG,HFC227ea,3%,2060,453737
MimiIWG,HFC227ea,3%,2061,467209
MimiIWG,HFC227ea,3%,2062,480682
MimiIWG,HFC227ea,3%,2063,494154
MimiIWG,HFC227ea,3%,2064,507627
MimiIWG,HFC227ea,3%,2065,521099
MimiIWG,HFC227ea,3%,2066,534572
MimiIWG,HFC227ea,3%,2067,548044
MimiIWG,HFC227ea,3%,2068,561517
MimiIWG,HFC227ea,3%,2069,574989
MimiIWG,HFC227ea,3%,2070,588462
MimiIWG,HFC227ea,3%,2071,602282
MimiIWG,HFC227ea,3%,2072,616102
MimiIWG,HFC227ea,3%,2073,629923
MimiIWG,HFC227ea,3%,2074,643743
MimiIWG,HFC227ea,3%,2075,657564
MimiIWG,HFC227ea,3%,2076,671384
MimiIWG,HFC227ea,3%,2077,685205
MimiIWG,HFC227ea,3%,2078,699025
MimiIWG,HFC227ea,3%,2079,712845
MimiIWG,HFC227ea,3%,2080,726666
MimiIWG,HFC227ea,3%,2081,732298
MimiIWG,HFC227ea,3%,2082,737930
MimiIWG,HFC227ea,3%,2083,743562
MimiIWG,HFC227ea,3%,2084,749194
MimiIWG,HFC227ea,3%,2085,754826
MimiIWG,HFC227ea,3%,2086,760458
MimiIWG,HFC227ea,3%,2087,766090
MimiIWG,HFC227ea,3%,2088,771723
MimiIWG,HFC227ea,3%,2089,777355
MimiIWG,HFC227ea,3%,2090,782987
MimiIWG,HFC227ea,3%,2091,788853
MimiIWG,HFC227ea,3%,2092,794720
MimiIWG,HFC227ea,3%,2093,800586
MimiIWG,HFC227ea,3%,2094,806452
MimiIWG,HFC227ea,3%,2095,812319
MimiIWG,HFC227ea,3%,2096,818185
MimiIWG,HFC227ea,3%,2097,824051
MimiIWG,HFC227ea,3%,2098,829918
MimiIWG,HFC227ea,3%,2099,835784
MimiIWG,HFC227ea,3%,2100,841650
MimiIWG,HFC23,2%,2020,2436156
MimiIWG,HFC23,2%,2021,2476072
MimiIWG,HFC23,2%,2022,2515988
MimiIWG,HFC23,2%,2023,2555905
MimiIWG,HFC23,2%,2024,2595821
MimiIWG,HFC23,2%,2025,2635737
MimiIWG,HFC23,2%,2026,2675653
MimiIWG,HFC23,2%,2027,2715570
MimiIWG,HFC23,2%,2028,2755486
MimiIWG,HFC23,2%,2029,2795402
MimiIWG,HFC23,2%,2030,2835318
MimiIWG,HFC23,2%,2031,2878392
MimiIWG,HFC23,2%,2032,2921465
MimiIWG,HFC23,2%,2033,2964539
MimiIWG,HFC23,2%,2034,3007612
MimiIWG,HFC23,2%,2035,3050686
MimiIWG,HFC23,2%,2036,3093759
MimiIWG,HFC23,2%,2037,3136833
MimiIWG,HFC23,2%,2038,3179906
MimiIWG,HFC23,2%,2039,3222979
MimiIWG,HFC23,2%,2040,3266053
MimiIWG,HFC23,2%,2041,3311342
MimiIWG,HFC23,2%,2042,3356631
MimiIWG,HFC23,2%,2043,3401920
MimiIWG,HFC23,2%,2044,3447209
MimiIWG,HFC23,2%,2045,3492498
MimiIWG,HFC23,2%,2046,3537787
MimiIWG,HFC23,2%,2047,3583076
MimiIWG,HFC23,2%,2048,3628365
MimiIWG,HFC23,2%,2049,3673654
MimiIWG,HFC23,2%,2050,3718944
MimiIWG,HFC23,2%,2051,3764725
MimiIWG,HFC23,2%,2052,3810506
MimiIWG,HFC23,2%,2053,3856288
MimiIWG,HFC23,2%,2054,3902069
MimiIWG,HFC23,2%,2055,3947851
MimiIWG,HFC23,2%,2056,3993632
MimiIWG,HFC23,2%,2057,4039414
MimiIWG,HFC23,2%,2058,4085195
MimiIWG,HFC23,2%,2059,4130976
MimiIWG,HFC23,2%,2060,4176758
MimiIWG,HFC23,2%,2061,4238028
MimiIWG,HFC23,2%,2062,4299297
MimiIWG,HFC23,2%,2063,4360567
MimiIWG,HFC23,2%,2064,4421837
MimiIWG,HFC23,2%,2065,4483107
MimiIWG,HFC23,2%,2066,4544376
MimiIWG,HFC23,2%,2067,4605646
MimiIWG,HFC23,2%,2068,4666916
MimiIWG,HFC23,2%,2069,4728185
MimiIWG,HFC23,2%,2070,4789455
MimiIWG,HFC23,2%,2071,4851386
MimiIWG,HFC23,2%,2072,4913316
MimiIWG,HFC23,2%,2073,4975246
MimiIWG,HFC23,2%,2074,5037177
MimiIWG,HFC23,2%,2075,5099107
MimiIWG,HFC23,2%,2076,5161038
MimiIWG,HFC23,2%,2077,5222968
MimiIWG,HFC23,2%,2078,5284898
MimiIWG,HFC23,2%,2079,5346829
MimiIWG,HFC23,2%,2080,5408759
MimiIWG,HFC23,2%,2081,5438296
MimiIWG,HFC23,2%,2082,5467832
MimiIWG,HFC23,2%,2083,5497369
MimiIWG,HFC23,2%,2084,5526905
MimiIWG,HFC23,2%,2085,5556442
MimiIWG,HFC23,2%,2086,5585978
MimiIWG,HFC23,2%,2087,5615515
MimiIWG,HFC23,2%,2088,5645051
MimiIWG,HFC23,2%,2089,5674588
MimiIWG,HFC23,2%,2090,5704124
MimiIWG,HFC23,2%,2091,5733310
MimiIWG,HFC23,2%,2092,5762496
MimiIWG,HFC23,2%,2093,5791682
MimiIWG,HFC23,2%,2094,5820867
MimiIWG,HFC23,2%,2095,5850053
MimiIWG,HFC23,2%,2096,5879239
MimiIWG,HFC23,2%,2097,5908425
MimiIWG,HFC23,2%,2098,5937611
MimiIWG,HFC23,2%,2099,5966796
MimiIWG,HFC23,2%,2100,5995982
MimiIWG,HFC23,3%,2020,961348
MimiIWG,HFC23,3%,2021,983798
MimiIWG,HFC23,3%,2022,1006248
MimiIWG,HFC23,3%,2023,1028698
MimiIWG,HFC23,3%,2024,1051148
MimiIWG,HFC23,3%,2025,1073598
MimiIWG,HFC23,3%,2026,1096048
MimiIWG,HFC23,3%,2027,1118498
MimiIWG,HFC23,3%,2028,1140948
MimiIWG,HFC23,3%,2029,1163398
MimiIWG,HFC23,3%,2030,1185848
MimiIWG,HFC23,3%,2031,1211312
MimiIWG,HFC23,3%,2032,1236776
MimiIWG,HFC23,3%,2033,1262240
MimiIWG,HFC23,3%,2034,1287704
MimiIWG,HFC23,3%,2035,1313168
MimiIWG,HFC23,3%,2036,1338632
MimiIWG,HFC23,3%,2037,1364096
MimiIWG,HFC23,3%,2038,1389560
MimiIWG,HFC23,3%,2039,1415024
MimiIWG,HFC23,3%,2040,1440488
MimiIWG,HFC23,3%,2041,1468442
MimiIWG,HFC23,3%,2042,1496397
MimiIWG,HFC23,3%,2043,1524352
MimiIWG,HFC23,3%,2044,1552306
MimiIWG,HFC23,3%,2045,1580261
MimiIWG,HFC23,3%,2046,1608216
MimiIWG,HFC23,3%,2047,1636170
MimiIWG,HFC23,3%,2048,1664125
MimiIWG,HFC23,3%,2049,1692080
MimiIWG,HFC23,3%,2050,1720034
MimiIWG,HFC23,3%,2051,1749292
MimiIWG,HFC23,3%,2052,1778551
MimiIWG,HFC23,3%,2053,1807809
MimiIWG,HFC23,3%,2054,1837067
MimiIWG,HFC23,3%,2055,1866325
MimiIWG,HFC23,3%,2056,1895583
MimiIWG,HFC23,3%,2057,1924842
MimiIWG,HFC23,3%,2058,1954100
MimiIWG,HFC23,3%,2059,1983358
MimiIWG,HFC23,3%,2060,2012616
MimiIWG,HFC23,3%,2061,2056170
MimiIWG,HFC23,3%,2062,2099724
MimiIWG,HFC23,3%,2063,2143278
MimiIWG,HFC23,3%,2064,2186831
MimiIWG,HFC23,3%,2065,2230385
MimiIWG,HFC23,3%,2066,2273939
MimiIWG,HFC23,3%,2067,2317493
MimiIWG,HFC23,3%,2068,2361046
MimiIWG,HFC23,3%,2069,2404600
MimiIWG,HFC23,3%,2070,2448154
MimiIWG,HFC23,3%,2071,2492697
MimiIWG,HFC23,3%,2072,2537241
MimiIWG,HFC23,3%,2073,2581784
MimiIWG,HFC23,3%,2074,2626327
MimiIWG,HFC23,3%,2075,2670871
MimiIWG,HFC23,3%,2076,2715414
MimiIWG,HFC23,3%,2077,2759958
MimiIWG,HFC23,3%,2078,2804501
MimiIWG,HFC23,3%,2079,2849044
MimiIWG,HFC23,3%,2080,2893588
MimiIWG,HFC23,3%,2081,2912299
MimiIWG,HFC23,3%,2082,2931010
MimiIWG,HFC23,3%,2083,2949721
MimiIWG,HFC23,3%,2084,2968431
MimiIWG,HFC23,3%,2085,2987142
MimiIWG,HFC23,3%,2086,3005853
MimiIWG,HFC23,3%,2087,3024564
MimiIWG,HFC23,3%,2088,3043275
MimiIWG,HFC23,3%,2089,3061986
MimiIWG,HFC23,3%,2090,3080697
MimiIWG,HFC23,3%,2091,3099937
MimiIWG,HFC23,3%,2092,3119176
MimiIWG,HFC23,3%,2093,3138415
MimiIWG,HFC23,3%,2094,3157655
MimiIWG,HFC23,3%,2095,3176894
MimiIWG,HFC23,3%,2096,3196134
MimiIWG,HFC23,3%,2097,3215373
MimiIWG,HFC23,3%,2098,3234612
MimiIWG,HFC23,3%,2099,3253852
MimiIWG,HFC23,3%,2100,3273091
MimiIWG,HFC236fa,2%,2020,1594726
MimiIWG,HFC236fa,2%,2021,1621198
MimiIWG,HFC236fa,2%,2022,1647670
MimiIWG,HFC236fa,2%,2023,1674141
MimiIWG,HFC236fa,2%,2024,1700613
MimiIWG,HFC236fa,2%,2025,1727085
MimiIWG,HFC236fa,2%,2026,1753557
MimiIWG,HFC236fa,2%,2027,1780029
MimiIWG,HFC236fa,2%,2028,1806501
MimiIWG,HFC236fa,2%,2029,1832973
MimiIWG,HFC236fa,2%,2030,1859445
MimiIWG,HFC236fa,2%,2031,1888085
MimiIWG,HFC236fa,2%,2032,1916725
MimiIWG,HFC236fa,2%,2033,1945365
MimiIWG,HFC236fa,2%,2034,1974005
MimiIWG,HFC236fa,2%,2035,2002646
MimiIWG,HFC236fa,2%,2036,2031286
MimiIWG,HFC236fa,2%,2037,2059926
MimiIWG,HFC236fa,2%,2038,2088566
MimiIWG,HFC236fa,2%,2039,2117206
MimiIWG,HFC236fa,2%,2040,2145846
MimiIWG,HFC236fa,2%,2041,2175842
MimiIWG,HFC236fa,2%,2042,2205838
MimiIWG,HFC236fa,2%,2043,2235833
MimiIWG,HFC236fa,2%,2044,2265829
MimiIWG,HFC236fa,2%,2045,2295825
MimiIWG,HFC236fa,2%,2046,2325820
MimiIWG,HFC236fa,2%,2047,2355816
MimiIWG,HFC236fa,2%,2048,2385811
MimiIWG,HFC236fa,2%,2049,2415807
MimiIWG,HFC236fa,2%,2050,2445803
MimiIWG,HFC236fa,2%,2051,2475949
MimiIWG,HFC236fa,2%,2052,2506095
MimiIWG,HFC236fa,2%,2053,2536241
MimiIWG,HFC236fa,2%,2054,2566387
MimiIWG,HFC236fa,2%,2055,2596533
MimiIWG,HFC236fa,2%,2056,2626679
MimiIWG,HFC236fa,2%,2057,2656825
MimiIWG,HFC236fa,2%,2058,2686971
MimiIWG,HFC236fa,2%,2059,2717117
MimiIWG,HFC236fa,2%,2060,2747263
MimiIWG,HFC236fa,2%,2061,2787840
MimiIWG,HFC236fa,2%,2062,2828418
MimiIWG,HFC236fa,2%,2063,2868995
MimiIWG,HFC236fa,2%,2064,2909573
MimiIWG,HFC236fa,2%,2065,2950150
MimiIWG,HFC236fa,2%,2066,2990728
MimiIWG,HFC236fa,2%,2067,3031305
MimiIWG,HFC236fa,2%,2068,3071883
MimiIWG,HFC236fa,2%,2069,3112460
MimiIWG,HFC236fa,2%,2070,3153038
MimiIWG,HFC236fa,2%,2071,3194158
MimiIWG,HFC236fa,2%,2072,3235278
MimiIWG,HFC236fa,2%,2073,3276398
MimiIWG,HFC236fa,2%,2074,3317518
MimiIWG,HFC236fa,2%,2075,3358638
MimiIWG,HFC236fa,2%,2076,3399758
MimiIWG,HFC236fa,2%,2077,3440878
MimiIWG,HFC236fa,2%,2078,3481998
MimiIWG,HFC236fa,2%,2079,3523118
MimiIWG,HFC236fa,2%,2080,3564238
MimiIWG,HFC236fa,2%,2081,3583844
MimiIWG,HFC236fa,2%,2082,3603451
MimiIWG,HFC236fa,2%,2083,3623058
MimiIWG,HFC236fa,2%,2084,3642665
MimiIWG,HFC236fa,2%,2085,3662271
MimiIWG,HFC236fa,2%,2086,3681878
MimiIWG,HFC236fa,2%,2087,3701485
MimiIWG,HFC236fa,2%,2088,3721092
MimiIWG,HFC236fa,2%,2089,3740698
MimiIWG,HFC236fa,2%,2090,3760305
MimiIWG,HFC236fa,2%,2091,3779954
MimiIWG,HFC236fa,2%,2092,3799603
MimiIWG,HFC236fa,2%,2093,3819252
MimiIWG,HFC236fa,2%,2094,3838901
MimiIWG,HFC236fa,2%,2095,3858550
MimiIWG,HFC236fa,2%,2096,3878199
MimiIWG,HFC236fa,2%,2097,3897848
MimiIWG,HFC236fa,2%,2098,3917497
MimiIWG,HFC236fa,2%,2099,3937146
MimiIWG,HFC236fa,2%,2100,3956795
MimiIWG,HFC236fa,3%,2020,635792
MimiIWG,HFC236fa,3%,2021,650769
MimiIWG,HFC236fa,3%,2022,665747
MimiIWG,HFC236fa,3%,2023,680725
MimiIWG,HFC236fa,3%,2024,695703
MimiIWG,HFC236fa,3%,2025,710680
MimiIWG,HFC236fa,3%,2026,725658
MimiIWG,HFC236fa,3%,2027,740636
MimiIWG,HFC236fa,3%,2028,755614
MimiIWG,HFC236fa,3%,2029,770592
MimiIWG,HFC236fa,3%,2030,785569
MimiIWG,HFC236fa,3%,2031,802589
MimiIWG,HFC236fa,3%,2032,819609
MimiIWG,HFC236fa,3%,2033,836628
MimiIWG,HFC236fa,3%,2034,853648
MimiIWG,HFC236fa,3%,2035,870667
MimiIWG,HFC236fa,3%,2036,887687
MimiIWG,HFC236fa,3%,2037,904707
MimiIWG,HFC236fa,3%,2038,921726
MimiIWG,HFC236fa,3%,2039,938746
MimiIWG,HFC236fa,3%,2040,955765
MimiIWG,HFC236fa,3%,2041,974404
MimiIWG,HFC236fa,3%,2042,993042
MimiIWG,HFC236fa,3%,2043,1011680
MimiIWG,HFC236fa,3%,2044,1030318
MimiIWG,HFC236fa,3%,2045,1048956
MimiIWG,HFC236fa,3%,2046,1067594
MimiIWG,HFC236fa,3%,2047,1086232
MimiIWG,HFC236fa,3%,2048,1104870
MimiIWG,HFC236fa,3%,2049,1123508
MimiIWG,HFC236fa,3%,2050,1142146
MimiIWG,HFC236fa,3%,2051,1161569
MimiIWG,HFC236fa,3%,2052,1180993
MimiIWG,HFC236fa,3%,2053,1200416
MimiIWG,HFC236fa,3%,2054,1219839
MimiIWG,HFC236fa,3%,2055,1239263
MimiIWG,HFC236fa,3%,2056,1258686
MimiIWG,HFC236fa,3%,2057,1278109
MimiIWG,HFC236fa,3%,2058,1297533
MimiIWG,HFC236fa,3%,2059,1316956
MimiIWG,HFC236fa,3%,2060,1336379
MimiIWG,HFC236fa,3%,2061,1365452
MimiIWG,HFC236fa,3%,2062,1394525
MimiIWG,HFC236fa,3%,2063,1423597
MimiIWG,HFC236fa,3%,2064,1452670
MimiIWG,HFC236fa,3%,2065,1481743
MimiIWG,HFC236fa,3%,2066,1510816
MimiIWG,HFC236fa,3%,2067,1539888
MimiIWG,HFC236fa,3%,2068,1568961
MimiIWG,HFC236fa,3%,2069,1598034
MimiIWG,HFC236fa,3%,2070,1627107
MimiIWG,HFC236fa,3%,2071,1656878
MimiIWG,HFC236fa,3%,2072,1686649
MimiIWG,HFC236fa,3%,2073,1716421
MimiIWG,HFC236fa,3%,2074,1746192
