2020,2030,2040,2050,2060,2070,2080,2090,2100
20141.02259078328,25282.876976718413,31186.135523851837,37830.11016993024,44759.96266913982,51619.96432444006,59770.40257813837,68478.39793026245,77458.3809103096
29488.111575970095,38969.50085661926,50695.305165231766,65011.95888618718,81994.32442642117,101632.30861921406,123859.15981180189,148208.49961973488,174523.90497275465
54688.42505568568,67693.91212225214,82636.33255883079,99485.52207722842,118148.57800946724,138255.33083126677,159398.75800445146,180922.90291702645,202479.41002154013
54297.5292909207,68711.29610273232,85404.75478250721,104340.70077531229,125149.31694974047,148195.6448247826,172832.33754722256,198042.7449356307,223317.25604188433
26753.649567325545,33773.41305465722,41763.86720234761,51001.43311014472,61460.51360100095,73042.2893547381,85849.85621147201,99264.6335976677,113045.27289672973
29068.561300050013,35883.971942693,43397.729627172084,51615.11365660782,60421.29215539403,69680.22317351562,79263.4941401406,88934.85237728365,98548.78186150544
46737.993044405106,63131.939563482694,84185.73422743182,110748.54015490091,143170.72332731195,181593.07807720918,225903.65289002887,275302.31630583084,329542.0331655899
6979.822988003722,9732.362177876053,12999.889779542409,16908.474197506534,21396.627939838065,26402.53824238137,31855.932826555294,37518.89317787544,43235.89009264868
43964.454424902084,55413.165904312096,69254.4521083717,85754.11669413326,104932.52867080086,126782.64233032578,151209.57974777048,177947.88887697973,206919.0132651443
64075.58309483085,78431.47093145737,94915.32868503052,114012.27257499535,135726.40874041882,159607.24108047824,185355.634750579,212495.29355142335,240933.558600361
46729.95270010819,58736.65483961105,72993.01252661485,89741.43378003819,108899.7073466488,130278.26092911058,153567.3574867034,178217.40468153643,203983.88746962344
51027.21472397089,63269.711947756645,77098.29456156513,92561.95785646774,109401.38949087725,127281.2156434218,145890.88000057123,164678.9221323308,183323.55007078144
70044.76596388115,89210.85970843067,111926.54950745565,138440.4997979472,168550.6311459759,201984.67390298416,238316.72296200387,276913.39190615306,317554.8835305765
28828.4376994207,37448.41448629946,47736.92844429063,59985.0493723734,74203.24559997578,90282.31427886397,108229.27150360559,127330.97712779873,147370.53147152197
71275.80262214967,87111.54544874161,104764.9925530539,124231.82018828108,145186.1534713555,167216.83295763526,189834.10651514173,212379.4729076768,234636.24322285492
31638.073440174125,40376.448472684,50396.06647585589,61819.74866171701,74587.85576122458,88440.33249876004,103331.52848587125,118314.15753567063,132709.86134640255
51603.551830350654,67449.02448912452,87197.4996100133,111410.43288292116,140123.02930410265,173216.0001898589,210393.59852313544,250861.37097417485,294365.88591522706
22946.231430776897,29404.17756763538,36739.31313049079,44976.13184320386,53944.06101808301,63451.664825587475,73232.17681913495,82573.35514620328,91832.96615683439
73159.86353017471,96373.12723208628,124693.45744124289,158369.90145475563,196807.86014865778,238911.99018098108,283776.2935895255,330003.1598323217,375567.06507516623
31629.23231514433,39906.17194021122,49867.01284852569,61698.58612895493,75397.36871178365,90916.39205930878,108175.13805986676,126919.51316986741,147125.10594036034
33532.447070662674,44006.49969053899,56521.048613805375,72841.7320578357,92375.68669719204,115107.18228822708,141182.09277414254,170188.41190727078,202149.70995783684
10179.128076604267,12947.702299634904,16141.142137919507,19786.071502501087,23885.836891692627,28453.983390476176,33596.654298189125,39291.704948586805,45416.01269317373
7655.879204494382,10104.663874652206,12893.098645849932,16087.213881547366,19806.653614935563,23862.23788163442,28289.75455480104,32665.95037823123,36542.551113456604
53941.58225115106,68015.88539809159,84981.65236587763,105210.51895586509,128747.9261243554,155513.42256754808,185364.2801656603,217699.47308941995,252265.92393509456
24532.505837232973,32111.393928778914,41876.71013619182,54388.29779457846,70014.06415482318,88869.26355168512,111211.92817820537,136362.39348679304,164282.31548051376
16665.643066004115,20952.027418801037,25991.058128335804,31912.53070206749,38730.974035092775,46385.97095585714,54951.7936151773,64053.47199523745,73607.83242727588
12790.824146776195,16647.419549189395,21316.345655966197,26929.251826730077,33529.87997858148,41129.19709751406,49740.5660234167,59221.3274629162,69540.82252261363
35916.02985974139,45822.314748856494,57547.14506370861,71267.37486361145,86912.637095839,104387.5496914807,123704.08376661393,144255.23521298723,166035.7725770975
44710.42228855953,56651.96068644035,70724.30005188196,87124.48530098367,105857.25056203177,126867.19787598228,150118.68984679173,175349.15194420423,202531.08664908406
23919.792576863223,29404.094363093616,35611.367182482754,42554.41775935715,50110.606097341464,58497.82324446967,67570.1928318635,77071.46320412189,87031.02292779274
37026.96953577375,49874.38267536478,66617.10663028203,88112.11815507022,114946.60081719872,147626.07875136286,186457.9965751894,231413.42072076097,282676.008216074
14151.772897510697,17724.44808037181,21843.8308595114,26615.082086802457,32094.66516701153,38360.73380610633,45612.29306409473,54117.136725638346,64421.69663933916
57439.33256855157,73516.40534634457,91881.34963394515,112506.03061967422,134949.36809178043,158755.68432902292,183314.8809259145,207433.81781075223,230280.82191124398
15829.10638121642,20463.087263279995,26013.814533112432,32760.12845356502,40693.137795295486,49677.60182956898,59673.61725973484,70595.36373183799,82438.09557417515
42170.780662360565,53159.77466247228,66550.62623984725,82824.53285846452,102333.67760013236,125353.01894328192,152163.68328551884,182740.01072676104,217191.82458072464
49201.21547763275,59969.66838813583,72335.72095574152,86387.06849816491,102007.17897822532,119031.49945837194,137315.60606812447,156517.66233807974,176486.98981320934
49476.08882317087,62567.1187177952,77777.92559298742,95241.24884029396,114793.86653867997,136125.38219780353,158886.1772471091,182299.77409598688,205830.84581847445
172431.5003911423,221211.68813801586,280110.64718021336,349158.0052568997,426742.1536547565,509961.68929405865,595697.5368173331,684003.95999704,769018.683330904
15378.012315857843,19739.271788975315,24691.759890233636,30364.681574497085,37186.93479054499,44910.67255789437,53479.00678212375,62766.0022765399,72753.22369287201
76167.76682863892,96013.84390961408,118955.28574229724,144640.7964173172,173018.3721418406,203327.5530474577,234345.98635276387,264544.44994425855,293106.3669774242
15157.472546169032,19996.66601812045,25859.774503498684,32867.96242992291,40916.242920585675,49848.34009537207,59751.02650776837,70439.06200226335,81672.77006216988
17521.980211072143,22675.101537426985,28852.899397646695,36197.75242828964,44677.955807025406,54230.78869734325,64827.4327350881,76180.45196854344,88266.12021634827
121004.25632303061,149900.13083973288,181861.3174613532,216268.80369230945,251908.91494681337,287350.1444605784,321040.90055505757,351202.0786730416,376764.7939493924
37580.14255045836,47993.6073362155,60848.41335505138,76633.89309335587,95295.53755111172,117323.85373908195,143316.62796075956,169863.89452846977,198753.19691465213
29950.678087234213,37458.619553009594,46573.89004042395,57628.09459824178,70772.92612604778,86081.13769293377,103567.69449734142,122928.26338314719,144021.36784545472
27222.9979048287,34714.95438418889,43097.15873269237,52420.3363419587,62538.26933313252,73215.66199567018,84358.61938628303,95370.83275182442,105982.14553111076
