2020,2030,2040,2050,2060,2070,2080,2090,2100
33292.34932768307,47145.02614903048,67326.97092447808,89245.06522444928,114256.01586553903,142489.46563459086,175776.5542594945,212232.2901250907,248450.81576358047
79550.63330273084,93076.77351870132,106337.41052651314,119437.72095225476,134631.95303538707,152367.19537099954,172651.28339804226,196173.14614967364,227220.64130049245
6395.4905273380755,15699.221162056756,15797.750345904613,26524.955752743146,32680.621141365,45772.9981288956,34089.55020170902,12252.83471974573,57308.35062088036
10310.110566965903,14135.085227043954,19854.61467701233,25558.4156143697,31766.715592426342,38717.233369729765,46084.50066054282,54286.4791854553,63905.75129728251
9867.988939510251,17866.9863133982,19977.198483675464,29005.6196584868,37387.29361256571,50061.09157083692,41952.71233821868,36784.051881717365,71201.75747810719
2636.1823145429607,4300.337368565684,6558.551692563399,9624.267854114372,12615.36127718155,16490.917496671576,17900.542575480427,20403.46488358972,27063.749197662593
5095.770245598239,10954.017774817761,13072.406777731361,19515.37456743364,24751.491786280945,31870.803629039536,30802.53600985411,30301.756772623838,42838.1940511829
7135.15781451142,15736.723317826654,13232.878552681876,18595.780039856378,24090.247843122743,35098.773439616525,28691.28032238083,25856.87956289881,18744.047409845432
6042.332703966008,12902.614021809231,12384.64320964197,17399.101880108206,21948.214300085725,30076.318264552825,28228.26886018342,27892.611442297144,25876.023046405993
13877.33238847783,20115.586059696696,23544.347694222455,30564.803344400734,36065.86154141317,43069.39649794367,40960.95388067811,39057.19713093415,59335.38239333177
8290.754990614543,11572.86643314729,16460.7580075683,22365.22810218256,30418.715526351152,41377.87943055152,55609.77694192985,72335.32459854199,90171.95021368227
11605.13232752211,16219.979714620726,19022.954958473707,26900.85362241626,30514.398705153635,37722.279546360354,30533.052453964105,27362.667183767942,47091.742842149666
30994.838140294134,39784.25173724972,41396.98227334122,47952.299549914234,54015.77667119732,62603.53757204918,64077.56234409909,76825.73707308051,37118.76935334093
29308.775875777,40600.94511504841,45070.15898544648,54034.85836932749,63596.99013429625,75935.05679371645,77558.72092032133,77279.22893404847,109526.52335529187
20141.20840981011,26096.14951923972,30141.343292038455,36215.00573621928,42588.2231793709,49589.62684428265,55165.98047111024,59559.72650628456,83762.78459348486
-5269.474523598084,-3586.4116041275965,-4384.530533957355,-1749.98165473918,-1377.2491944489161,396.54943850475433,-4591.914429708284,-9412.655551446273,-7488.292851309972
34437.87769720541,42361.71864858389,52670.750143273086,63135.4744586756,74199.84653433517,85912.35287666546,98802.02265224924,112360.20934200322,126672.92647835462
27318.98226685215,32486.52777374492,37557.53448120562,43092.05868629024,49712.243951329445,57534.683554506904,63194.44060099466,67586.0173640597,85385.86173040161
18121.622873345215,18927.30778192232,20670.5554612877,21784.33296431459,23235.496215925326,25340.25969349872,28219.775818503764,31910.336594561064,37016.51547250991
45524.03060206357,56240.682512005755,62194.208541282234,70193.61238388288,80166.11420130015,93897.2461220276,97072.88550058665,99409.58914726105,117640.67360750219
5441.097686997596,12236.503839968795,13633.593004597416,19992.37303553646,24938.959713407123,32756.788214455588,21682.387571169336,12933.359637094394,35782.04046522196
13186.299144983446,16814.762494821687,22100.871531079014,27479.99980879038,33287.94347192765,39538.13771854256,46027.40626924383,52187.96634789859,62549.658249177424
28029.364929680578,33639.58909982455,38683.59158022097,44680.34545367316,50415.15867605209,57263.68149456069,60659.254503366144,66586.41287517792,74643.62252306673
-575.369890834245,2797.735713178021,5391.513042440012,10363.874877606859,17181.54349684847,26374.212606628924,32208.637494099497,38743.9509631219,51343.17053068466
46589.02203091753,54057.47147505853,62571.18004307114,71671.44517676548,82262.729573315,95121.39825814564,106530.17087350256,120480.1570817527,142720.13299671406
18325.511277481295,21813.979935102172,23437.702692342904,26514.51483180872,28860.978659709992,32127.66880414999,30922.339949771293,30243.338902197334,41104.54860499244
13174.420284190106,21372.486952155126,22794.50575580756,30990.436534344666,33094.251017147304,40738.51918089945,22520.23377616587,12420.166884651044,29254.55180287165
1202.8608622312343,2667.917852935195,3106.616096247592,5062.663159593364,6037.951997081382,8187.112172915212,4148.390501392418,368.57896540097283,10875.524374820548
20360.6415134563,24961.52817523451,28541.63321552992,32688.9532668526,36705.551619162725,41712.69699187404,44643.50490410562,52230.338944285846,60349.972173394126
-204.40060349351515,9449.725171261141,10650.923462229206,22751.27889620512,32169.889813995564,48463.19557986322,42372.55800115109,38421.92761306429,83236.6380214526
30397.550018409696,35736.72613222768,40551.36295074098,44860.54604146128,48923.80335437081,52783.61523307164,56200.92422348526,59502.04761610757,65398.9494786797
-7951.266170209544,-4412.446845985739,-3556.602419432971,1284.1775769958265,6694.822118505184,11804.13810030829,10181.652680555671,8093.173642331579,26520.698944852942
43239.4485067612,53514.30417994223,65738.8029539515,80462.84907905712,96996.24273038616,116592.18139733188,134796.75507537407,154932.7567774782,179731.77761199742
8026.820782073865,10694.447048449538,12023.446150953529,15663.08846151342,19281.043648113988,28596.311271394927,31372.81763583201,27939.103920576013,32601.00559771615
4968.675338257334,10572.977914424036,12256.618535623058,17831.8654111702,24611.76283749701,32541.132879558692,33154.287157121995,32501.940654524104,49264.92206384384
11715.039153953947,14556.04782567794,14698.18755674635,15639.583630488405,16754.957254457408,17663.23722080704,15187.282506053356,10900.160087760392,32145.028099430136
100467.82752434372,127333.05936197197,161938.85893940314,197099.02300476856,235929.04707756042,279984.0553370925,335306.2128867763,394144.4128808264,433043.18922519794
5976.938396385807,13234.110112862361,14409.111787990998,26573.86848652604,50400.647061709475,38309.75254642571,43719.781340631125,26422.779532938177,47686.24583918077
29446.903614926327,35291.85260012807,42232.80554291793,49847.41603885701,58853.61356227985,69789.9642898636,81569.94246368499,95972.64900106013,110678.08408843249
12836.4573962704,21428.76763373683,23343.22688693987,32718.496356307405,37971.848655456015,48406.532610927905,33440.86036453436,21703.976178448396,62550.7969064654
19227.965158749903,26285.97291835665,31323.752236381824,39579.80554063265,46097.18501169857,54491.991932978504,56250.2751607724,58827.51834161917,73691.51704309152
52022.08799975809,70233.690797629,87704.75187434274,109182.00973651951,132946.43736532237,159316.73040442122,183002.80671685978,207863.85370182493,253141.2599091397
17837.17355076327,21071.494941609202,22854.204904570382,25880.86873106033,29094.499730999476,33849.01032989187,35913.50657124231,38724.355758877566,46881.373291181335
5679.50959126859,7571.158280206979,9454.332437209445,12126.95114529616,15368.993462952065,19140.11757707539,22124.591330880583,25622.94732354965,30017.664001231406
22246.663134907718,26269.18074459543,35389.644930984236,44471.47314070217,54477.88825151908,65614.96193330376,78977.3802713562,93945.1255897505,107090.42594766522
-18893.903046390496,-22965.71767078004,-27678.131196788378,-29611.867456748114,-28004.245131678847,-41637.19747797183,-48311.277545609,-60113.96045559275,-69638.32636892353
1693.023954087985,6921.389055112823,4948.145301488396,8041.426711267652,12279.652769003445,18903.34811865841,16891.07078587201,28926.80053526332,68013.24186741671
11092.873077018749,21734.513137700313,27437.454514511937,35345.81929424407,37406.01116880314,41537.56668703989,30669.101043015104,23967.121146405378,29292.983877101837
64027.63908336453,75972.62544089348,88422.17853406079,100687.85916413704,113947.44740245047,128462.11733214732,142075.44170349574,157893.0491208216,182158.98885020337
22006.433650151514,23968.966768832193,29440.440253357792,34449.49381499339,40306.671426829525,46792.28245694542,55030.200466914124,64251.61852674049,73241.79764907007
24170.166168951462,29345.06233123381,37357.19081100182,47298.23543737305,60594.151738704575,77736.35931649021,89825.78604079783,101339.01325903831,143816.8152082635
55202.090280124656,55860.59779856944,59365.23035423963,63938.107757399535,71325.7779453667,83482.89011912211,84981.82790504793,90472.32648532296,105505.13112064292
43436.77328112823,51337.34880043469,59438.87483403616,68182.28182035951,78122.47309920251,90290.93838629033,103802.32643823019,121676.11586248738,146674.58701146758
17190.968061053853,33317.22211517183,42407.93837274824,59602.7945717999,72808.31996840432,90722.03677128171,78271.6162842629,66877.28976311523,148119.039977231
40905.73929196429,51367.39584838388,64163.25717124773,78382.45344134232,94840.28304192616,113958.14292219053,134717.53754026876,159096.26686328932,187712.60895974582
26395.235333517314,32428.463985719613,34645.812271517476,40755.90659858763,46796.74760627009,54930.72521711365,52285.0757664626,53489.113882750644,51619.33050262688
70086.23200699553,85928.24922994165,95994.86703006396,108063.91832820217,121881.48680220178,137202.27496224392,143113.8725612988,150623.00472471793,185064.708206171
-4822.788590884579,470.7310881969819,367.789725955695,5513.5762024268115,14109.17701062442,28291.35671172273,38043.46970456757,50017.8618895076,50060.99277839052
19951.259066380462,25403.582873924923,30378.853369222637,37536.550373914564,46154.652003728625,56272.511955519956,62582.50828006559,69144.80517694153,96533.97685604643
9177.985673181332,13303.675551333972,16619.327626623104,22386.620031754566,29308.382613324597,36958.86842102863,39243.376378389905,43471.11363509834,51383.0572400111
50795.74308312643,64867.75906192738,75912.29895170737,90297.31942635046,107258.31813063097,125068.47307164822,136234.00033414245,147708.00845209826,188169.17769551295
26265.170737984277,36896.432863007736,41255.07593295294,50255.22570385766,61578.26423897598,77791.14374058259,83928.65295881081,89196.51779272003,111840.493003158
7052.263656915532,11651.6167362045,14376.712655835167,20118.50689717154,25198.943908991947,31566.81134150639,23701.729053634324,17557.223331856316,38614.468321804045
5659.473923202963,1989.2518046328858,-312.2129433321664,-2742.4755015443216,-4124.684053221398,-5169.9637385052865,-4416.160972992769,-2317.472729502312,-1070.83763939868
5575.968003281573,8676.202475385207,11078.440108336546,14091.066219963395,16767.93314834404,19659.56520869936,20502.530610077985,20517.607827914715,30352.489749089942
34804.282283485554,50491.9556243577,56981.01702110546,68296.86865532075,81831.12732219032,98325.91862932997,98097.71678286738,91653.21719137659,171434.15295451725
15357.335021721408,20324.285365160446,24566.311090230403,29455.870836589245,34884.91864615675,41303.25296526312,46326.07390136527,53000.59936175328,64155.39267586113
36507.964003904985,49282.15795271047,54905.29385667491,65411.95023746954,74291.99067810818,87137.88323643942,84379.06859527747,81288.57959456513,133154.8237043663
23533.00960238751,30609.704394799326,37283.92501665185,46600.288585780385,57800.136612228416,72505.27875152024,83017.07143182843,95368.95034314896,107935.05985791265
28783.331619922857,30909.48839526972,40798.35651920432,51597.46283378411,64195.01357551899,79524.0606380422,94005.19396034136,111234.33770165566,132961.56802087848
67652.1196028704,81789.14810096024,93187.97307229566,105776.63122446758,120059.67870124779,136580.90476632738,153770.679607626,173777.2545889756,202149.9100500706
216.19001481747563,7295.988200133976,8860.216888605724,14426.288461764287,16949.77355159819,21435.65707340548,13568.528540647161,8705.127311072272,11701.962077484335
53989.85791330195,66808.93951814334,73828.33903552382,83449.97036932173,94308.0125293485,109529.68414180462,113981.84484728174,122256.4045350803,144038.540650934
27728.12242931864,30171.34414651945,33112.2287125266,37052.981862639885,42599.611148943615,49491.608655260134,55455.303812824524,60994.39216436033,74943.16152488264
74144.27781142807,87606.33680089672,102700.00415812652,117433.80694484447,133661.23259452876,151757.21980180065,171653.83031235047,194464.84314529336,222744.3832797674
14014.388774458215,17406.00471310314,15413.711094226288,17620.538363948897,21119.586381581837,32692.323846818454,37013.524215713354,33619.98530231895,-29715.999084413743
5948.182271016877,10628.201099517908,11979.654792884288,16021.394049194481,20526.664077629557,26891.725767633365,28057.812669316245,28006.702837789388,40019.11563119603
30445.24653972148,39895.0379102968,47377.838821979116,54565.592299634896,61392.11349642812,68764.04968042605,75355.94419364244,83065.8340029506,95607.29273322385
6611.067007309558,9900.249435533146,15357.246341204462,21797.07840833661,29574.112820858798,38483.84562517574,49030.36189923396,61129.90185492568,73578.04928833352
25878.135445916687,32529.07598101112,38407.1832434285,46692.84383028658,55371.83922723318,66289.21170289948,75202.06104227439,96319.3337886527,43656.20242288822
1219.8864315993821,12879.957751762242,14439.568322511377,25126.586484631265,29750.85969674422,41404.37052874161,24390.170386028116,4462.498911968686,48597.262042408904
16916.62984968618,24776.221259798855,25714.027382608427,31042.693131383203,41458.54729240291,60320.992528955154,54005.481389913526,44179.80343428359,95574.85301547575
-3558.405834020008,13874.175325232945,15289.834037467674,28194.398742051413,33371.14035054821,47959.11511520562,24231.453377741887,17472.97617793081,12815.617160952743
26503.980898364436,35699.328208999694,42070.7063293904,51600.42927987969,60869.03116333242,72828.26830974553,79630.52438819688,89898.56545973507,99899.63767712128
11263.571642028202,19764.96806166723,25712.214564817517,35520.5719322719,47715.812035881725,62642.97371497786,70117.26090772355,77291.42704770673,114090.81802002339
5205.317170395004,10586.903148165975,15729.827192688483,25330.66894867244,38736.270091595696,54420.55929023464,64489.21759769336,75476.52881402927,122497.84851013082
7657.9232517175515,14204.007553799182,16225.026338217067,23969.755136216623,31293.685347919218,43256.14586455512,43499.775332969395,48515.71751854834,61888.985969940295
59937.75421485862,73265.56431392538,83408.69160717598,92803.74613910005,102459.22306041203,113830.07857132818,123871.17885024962,135085.1320463676,155337.64718055585
5932.376960542849,6533.854674251923,8131.854437245355,10661.821683903223,12799.057513718999,15545.627184169289,15154.735778526372,15053.372253868476,20623.553582601424
28290.657161767635,31694.259526298418,38140.90078098038,45714.814992773136,55104.22357316146,66827.56810585532,76855.07554068878,89654.68982626611,104305.23057143415
31130.58285024549,39641.38824736198,46679.74566446007,56082.021063510234,65986.87753640288,76643.9923759369,83231.47443011572,90420.0677802915,109936.01628834366
25029.76654491949,36894.77852305462,40866.459398065985,52387.32192145843,60817.06973343502,73490.84893384404,57998.0035520594,48193.9956315158,84049.44411611774
11648.523499591842,19473.114260154172,24258.6438280399,32241.058261000315,40816.34484624711,48152.254827273864,49930.18775300942,50400.86395944328,80457.55480584438
12759.021894240359,29100.426380940728,26949.60331361276,36179.58892339791,48299.47687254546,63934.087351409136,52077.64748513874,43998.275981002356,40132.35122739802
129368.28870772469,143350.61535088776,152840.4637669615,161144.34801419967,171191.5200019461,184382.29876410478,200776.48115173238,222065.65201735476,245687.68638977665
49321.01001943484,51600.75588996587,60191.85042934824,67330.21519042343,74686.20077258478,83050.95133890788,93130.27571317088,103247.07853349447,111747.25315265413
8465.210130591593,12396.330652922703,14252.006120533862,17730.518735212405,20543.731955319025,24914.663161207733,22554.692950352648,19102.877799643677,32327.713441102387
7270.690595560115,9494.76782882275,11835.102498480237,15534.989725079497,18785.767523417962,23000.82008387807,22179.696040314764,22559.43176683217,30577.174437625403
28178.252134153525,38313.27934752916,48944.967480445586,61156.239306544034,74559.21337444104,88993.91836695798,103460.14983632685,119090.99172802991,139977.3091635775
381.3866633940428,3681.7075515390266,4705.5304139111695,7831.4991910995595,9900.948903913317,13696.054402940425,10523.512675180393,7884.184552337397,17973.058356115474
23537.385110457963,26077.191281104282,32923.561310509205,39064.44668673444,46265.63366341799,54432.49359506755,62345.50078324346,70228.89860269545,83132.45752109273
17252.214157595547,22775.456180637608,28696.694050182472,37282.80542097204,46541.21276426288,57638.424107523104,65079.936424988926,72895.07835493104,98812.9431212248
-1187.0718814235734,-1833.9788786280862,3159.2768655413033,9601.199048048882,18441.550523873175,30280.629556719698,48049.166522984466,69387.45527723497,87379.32169628056
26874.24618593565,39530.88335880938,39672.08266024264,48533.24488411825,60006.41639705303,78834.17019124536,63985.77911592096,54173.05595945894,91061.43358617042
1449.4243160275626,1294.803398542013,1861.2913097420148,2924.9031691694468,4444.4748372942295,6374.747078465576,8108.117901757738,10264.337850003496,12315.41709849844
510.7160199701187,4535.7120473273135,2670.3522768490484,5450.438612335445,8697.139672750338,15119.852644926848,9192.179947627754,3146.35884038302,14905.475177103031
24759.3042265407,39728.2153190637,50798.81212383286,67839.77953780332,88356.41324152541,114160.01654474685,131537.92310577753,152054.69777693125,173215.48342875778
29463.235505066983,36290.847365548565,44747.55740680684,53409.22519455827,62600.118010427126,72822.64809539873,82902.8013268339,94256.29230208024,108143.49601031264
26659.08157622617,35817.59801710185,45051.336623054325,56789.78293978429,70817.96362211795,86918.25170562413,104181.00488120712,125096.26610284085,142678.62915964585
450.5388738987352,1106.9856539707318,-413.3609863446954,2550.6054818225075,5850.301484263477,12792.328365435125,8522.283286270991,3577.431091891029,22112.347278663652
28912.691317963203,41092.16720795314,53974.78496160556,70874.44105432006,87273.74122631838,106550.58924719282,120978.23998076768,139657.50203079614,164823.91770300246
16926.971099536328,20187.271722151156,25187.630124125815,30686.40713766444,37100.28387270885,44010.32321798338,50433.735729863125,56789.922980615454,69468.62836980354
18333.220750842775,32313.050979036758,35603.84954109073,46738.76033967038,57589.121676812014,72143.42415808575,63928.33536476238,58822.649636725044,105924.06609252543
20955.0170235929,27047.002902287637,31200.391993831487,37260.16955201982,43411.85268259152,51010.92220931761,53695.76520695294,56299.573754265744,74612.65983729505
999.4351020948201,2276.540112086721,456.1216317724038,-109.42506042739781,-388.3361067831049,-56.4165497478874,-4676.78202825168,-11111.210256017028,-1202.170842694483
19627.4525493636,26500.91983992011,35132.546758809774,43581.81655604541,52662.47515439522,62438.70980024697,72977.58001673379,84231.51069607947,95964.5490569698
-2473.9487566055536,1887.4605531400857,499.45570849970716,5048.1624711892155,10685.851121468293,20838.65098367069,25618.229903632375,26375.90018924822,34004.87066116164
11210.384284285432,16959.492123014046,22475.83891263021,28523.40182904224,34422.11262410713,40717.61723494726,44339.64576581833,46576.11152826418,62106.32868707393
1086.7246692345157,12133.511222118139,20059.782431580024,31875.5351415715,46542.22400011857,61749.089839892724,71748.11178453431,84280.04796031195,103640.89011176083
29995.108698618176,35642.51523228295,41913.04494245286,49882.12366242448,58700.40935456887,68571.77404797469,73888.7022275857,81128.63382356842,86235.58569294451
13585.619238092497,19499.510813137847,18636.837390876804,22797.012121329044,25423.573748147912,30263.07964162052,21418.60348667138,13914.48352125653,28922.524929883184
4480.566376733645,7795.0938591168615,11042.079750356674,15189.040082928463,18508.55188634298,22517.994313563097,23948.515626917524,26715.454497560644,31277.184140423884
12361.154235237827,13682.889542435523,15434.946005616968,17881.014335880038,20979.698086968543,25164.241978727532,27646.02222286058,31720.012824689027,37192.46924309875
13453.469074820468,22829.54229993803,28377.292302803115,36808.668066289065,45205.11132346898,54358.37504086918,54349.2372102362,53595.86886050729,82889.28699766887
14368.076181647506,21882.915160745324,23716.346145601958,29407.12685818909,32236.651150589852,38658.82954135213,28948.02503806786,23829.388398810952,35499.68070232617
16617.6828359662,22740.836327377125,25286.262230767148,30391.741448830526,34563.84375298564,40657.98243682582,37497.71330275089,36750.845265821685,51723.6258604154
15683.416747944499,19781.277874014664,24071.727452246672,29239.130133176746,35293.58955658897,42472.84765592396,50501.94551756309,59785.482068881145,71644.03352300056
32485.36061853149,36173.84948123535,41244.689442384464,49088.99918543632,59232.30031529201,70558.52258701621,78341.60963086624,86171.55783764902,110328.05132114414
-234.5315983404611,1454.3511070430875,1659.5316662020537,3758.676509082384,6139.019429208369,9532.05851625275,9536.682367759926,7788.209651928854,18767.061660726915
3618.089772074876,8098.103414435046,11731.02036258284,21082.77448152799,36609.74401237003,58839.00686362485,67397.04362368923,80709.51340440243,112688.74372656803
22471.446248885917,34777.87627565278,41517.49120313784,52625.69415268368,67389.72724719156,84230.83638064578,87358.37063965085,85726.69067657393,141786.4599899533
25866.683283294355,36357.13472660288,39787.51002264676,48295.088994660124,60008.28902407666,74505.07475237215,84246.86538574306,90916.79010221452,117031.88589936204
6649.904012172268,12635.315838992197,16851.697757833168,24432.853170411818,28076.369329214325,34050.67515510919,27485.818423164546,25914.126217109413,33455.42758089042
16183.745511732099,21690.63120699654,24556.033807713316,28752.076301200686,32743.981786368666,37518.55068458319,38348.11799292633,39716.21183416366,49959.811826706056
3117.8954565929766,11689.466361171873,16423.959751240505,25373.21340175294,35865.859478135615,50217.852875891294,54878.23178766748,65916.19599094469,29847.959616315005
5836.712132202761,9678.415603145027,10104.678398110535,14585.351025431417,17149.863276586708,22208.79081663818,15468.146012246905,7507.474115701531,36914.78784658523
-109.98784259330542,962.9563662522731,991.2987666392672,5226.30625191792,8668.943870954754,15482.917079951912,4459.5401111008605,-3388.7324833292287,2249.671451990741
7014.311173595461,9693.386295602404,10231.596510722748,12209.518518174724,14765.80556428489,17571.55068630904,17278.188272554955,16529.943642278973,34401.76921667071
19723.148344953526,29936.036196062796,36937.95535488877,47629.99840859235,60934.434171139466,76915.39474896561,79902.49875878083,85170.1635780609,113318.33209344654
11809.548006753934,18991.758354296133,19595.691318330588,25034.475778313717,29500.079138633046,36891.04960336863,26696.523901476194,18271.02782838865,33458.998617131845
12586.017241609869,17686.498209764566,21902.613051176526,28402.18515903122,35647.14772059462,43971.23792911445,50302.27647548806,57686.87408010773,67045.9504423674
16760.961534575355,21852.599951224238,22910.65187845309,27277.971514390367,33932.45068870978,41646.86706617154,43745.071661791575,44195.84613255634,71796.50585236112
17620.396045291218,32680.211833954105,31551.004547365832,38995.22632419372,45637.21319354343,57814.53387132221,42495.87089257856,34411.555433946036,50584.15966023707
13102.480604181937,15231.587301060566,17069.83711455222,18797.70098441308,20713.132867947195,23245.39049730155,25298.09749614943,28170.68637671045,33018.40647865812
15419.59944715959,24899.90857669477,31392.98254927564,40912.71624849768,50613.38611922998,61436.2258550645,63348.35567270585,66815.99182081832,85385.7119094908
34958.63932519809,37747.88104291139,42313.50568175096,46134.38847140957,50305.859117344065,54801.53707891616,60955.21688169509,68612.24606503197,74958.82734636652
18517.580474627666,24330.583045653813,29042.70702016495,35308.231889594004,38486.686950710886,43589.32751744146,41338.2095046061,42599.63891084653,48481.62846377839
27799.995531103985,37701.55243126702,49259.86278536672,62790.7699663012,78761.57765099383,96066.1057724998,111405.1596835909,126725.17058205206,169337.43492596276
48686.56029342427,57980.547850311195,72707.46802533897,90281.12104299288,113638.44792443473,145066.43771307977,175529.90366087717,208312.82983299848,260930.17068661828
37150.989724139436,47104.54440432107,57139.12214923092,67396.43838230983,77900.08487597252,89509.55705339902,100904.45606600108,114106.35012368672,131394.90813023355
-5509.9015232253405,1177.8556900343012,-3001.8112650875682,256.0032010041194,3759.6919694767394,10483.949716612105,-14688.807364644232,-41340.813320086825,8862.503195174628
-6971.140774070452,-8666.724539823628,-10061.183028546442,-9484.267687000623,-8929.98784300265,-6957.00727095795,-10767.534043290058,-14445.635993729931,-7637.569198049994
31228.14664018867,40575.41390507549,45975.61422393945,53812.0379154391,65439.45610171981,80884.77950695387,85044.64916609247,87880.42321641411,119972.12724736962
75336.70532694797,109144.47088919533,147273.51931704333,191647.81651265462,242229.39366543805,297798.71699244593,355780.5466434506,416359.4313404586,489224.42471890297
7760.55866657064,19255.89809625396,21907.259424229855,31178.952680058566,39601.0522230288,48918.111636042435,31964.514369366294,10690.904524988064,83009.31070393864
