2020,2030,2040,2050,2060,2070,2080
39103.57165363768,50765.07352167895,65696.70749835734,84477.83830969529,101064.1361492168,136645.8846863254,172227.63322343395
24222.532771803522,32078.606395729446,42846.3992274621,56405.41664486218,70582.81971986442,98308.07013222277,126033.32054458112
33103.336901882474,42977.73318730386,56017.03270547615,73202.75229726551,91045.45472555337,124912.3627566487,158779.27078774403
49739.02844581755,63455.277119812505,80809.41318041769,104350.52383800848,127110.85528912657,173472.76162510167,219834.66796107675
46400.84551222299,60343.822641663995,79717.56714448678,104825.6085115619,128872.44552218202,178920.53771742343,228968.62991266482
118114.8836443954,165334.47583889085,230051.53038383034,315170.7031715865,409921.2446357591,579941.1685291502,749961.0924225412
55521.26217410581,80128.65745629882,114687.82991618286,161877.4807258757,220031.46755905752,320111.2584406335,420191.04932220944
67582.4278415161,95458.16967926458,133929.1459045124,185309.5285025006,241555.29207623287,348345.99656822364,455136.7010602144
39984.74391344516,54205.41880210505,75131.05387181528,104194.59030482756,137254.16728635028,200301.3383660617,263348.50944577315
22387.72609179566,27729.259059243534,34360.42766805519,43038.33104239342,50382.89308894101,67598.94708298423,84815.00107702747
22814.594852597307,31179.2288515387,44296.86089338757,62180.817097466934,81672.48541215772,118175.50653814066,154678.5276641236
54764.35198062991,77320.8574494685,108239.06411074262,149397.47502861623,193800.9765812578,277413.9354540467,361026.89432683564
44695.70898163431,63409.663171558816,89261.94375534129,124270.85703790191,161086.2055229988,234613.77675519232,308141.3479873858
62047.79866267525,84334.55734248468,113694.43678769433,151380.2803711113,190948.1867558498,264961.77392424404,338975.3610926383
38762.19794060292,51298.697205103344,67923.9558864192,88099.57035978201,106756.45586598331,147375.56594015157,187994.67601431985
42484.272561527156,57423.77929624376,76692.04014277738,100910.44297764008,125338.42942060587,173844.12345426556,222349.81748792523
68822.9987143121,92746.64843247867,126050.4947956575,170732.76326355347,217298.54807520236,304799.28674157785,392300.0254079533
