2020,2030,2040,2050,2060,2070,2080,2090,2100
110633.17728184914,151977.56731175035,205976.3992968653,268071.5937621943,339543.4516113152,423957.04507907014,524572.9068504163,635408.3568393312,749468.9353080516
163649.70432102284,216880.97565939114,283968.8725045569,358883.6180168176,443337.93634245795,539568.4089429214,649277.7723514515,766644.9913860083,880207.8311574829
60578.129808377256,75258.81896379235,95352.5899729955,119804.344638796,149862.05063816143,186823.0134202757,231983.55296670928,285174.539874492,341439.34138907946
84672.94216078547,116127.80239750195,156247.70015593772,203116.20529979936,258201.80643633692,322943.42440834764,398158.1506918365,483339.6644819933,576165.807696871
54116.81810175141,79356.00749818055,108168.47194649132,143575.4209144679,186803.15655713264,239339.70386824675,298838.3763665551,370059.64677539753,457190.4905071249
88203.13101319222,124056.65730371527,158540.44565295856,199635.86872528636,246990.79398705892,302304.4463561962,356313.70551931724,420505.89948041335,502032.78803271137
48055.811174835304,67825.67537607806,85905.3436862996,106280.6259025213,128737.92195118847,152990.08037894114,174309.63927583888,198639.39352604,229202.7673405605
64408.27236964152,84553.91762910511,104737.18462645664,128073.16338373441,154907.57780493062,186111.77396447776,215649.77011020083,249957.76872991255,286060.2636120372
54818.14822516698,71785.99965304336,96826.55462108112,125262.93373805229,158701.78298476228,199105.2387849127,247226.74618759207,303835.2309509589,367340.80230103683
29732.17251372188,47442.26990201096,67216.29174043878,92360.26577778917,122006.24809846618,157391.2917934451,193918.99263497326,237312.84185095894,296786.6189853098
47118.44995662498,75274.28400653762,104378.56226474336,138735.4194831111,178234.09715946732,225473.61849236884,277724.1822125436,339442.37309987907,412864.01304919756
6678.9244385341535,21426.999121116758,32824.90824428734,48560.95215840965,64119.05705586313,83101.20943517804,91618.63152590391,104650.97601280599,138416.4252789592
16257.877431256291,29952.73940526578,39705.82183073691,52486.22244299221,66497.88458272433,81164.30723284856,90522.67298296018,100690.37263591835,138640.2318433741
64000.97459042512,87748.77681540223,120930.5023191454,159031.7395825182,203694.55852226738,257339.69315707276,322688.0253192548,397808.0336481362,477871.0419070204
71618.64617799515,103365.23836402653,137223.27730228566,178490.3269101146,227334.35965405265,282928.843436996,342216.436799366,409854.553026603,493997.3860985334
50283.07642286525,71058.6936944461,95288.78716190906,122896.97386491759,154836.00085124982,191466.04514175767,231000.30976646623,273949.64191888407,319484.22333500267
49339.40633647357,65656.13140068148,84515.55817992862,105503.09952442998,129051.58948539622,155441.1697082242,183917.74219632088,213471.90828448534,245450.48129594745
42468.77292990836,61698.04492333205,87383.63200675398,117345.48391759983,151970.97631653203,192330.53391773213,238295.15926725767,289295.7400320253,346194.7684744155
52243.728234174116,74315.87900388084,105471.2600007048,138198.6164644527,174438.50858538414,217845.82571506806,271683.3499600062,330643.9124220381,386474.9255378383
295072.51302609994,385546.0191574908,526131.4090282811,689599.1283815503,883964.7936957007,1.1206589561287512e6,1.4271996963997846e6,1.7867749478663795e6,2.146449859198357e6
12382.19028267985,23756.753430160752,38174.985537029774,56605.02917551506,79427.70452910382,107791.6426250156,140650.30837859423,180302.24561936507,228274.64077719636
189566.29139292354,266743.4868777343,364990.591729328,485618.3266693476,632424.5156896658,809907.4190094656,1.0186892725978855e6,1.2550740679682728e6,1.5148173487648263e6
81641.86845371177,115370.49635707606,159050.50993428886,210186.42944267543,270520.8475516319,341730.55834190646,419265.4607707135,506150.6638083416,603192.0428385247
129899.65141922074,186695.22127803706,247860.67719359888,324163.7801965494,416716.9859090706,525518.413758666,647651.9240039743,791468.9365998043,961957.4907230873
116833.82754446712,154454.23092294854,199460.1002433048,248685.25265455383,303269.7422051635,364362.65683424374,432674.5604632303,505826.8591000716,579594.3139227127
77182.04432201128,102523.40195247057,134708.4938418928,170877.11277423045,213248.9461762275,263164.5529712464,322499.2689121725,388795.7665777419,455568.3118773408
19426.86500685638,22037.555427259653,31208.265116797353,42474.2605738744,55160.158669427175,69886.75301208878,92008.68609334533,118212.78161176943,133915.19861578132
77859.77608831279,99777.38585447609,123556.29934567343,149562.36794171418,178720.193856222,211831.31534854588,247123.6795803919,285614.94618476415,328166.6278227613
33480.040660516126,47863.455260322866,71979.68359507874,102628.43625927555,142702.3449730068,195101.39340857937,265338.710864462,353871.02462508937,455883.5239092289
30138.532245995288,37099.99950328138,50338.44521250418,63898.269061871404,79165.68225467348,96810.06555461402,120288.01891337587,146972.7145783576,168842.49377584955
80957.01953786596,106566.15952580268,137869.86326899062,169249.8845696478,201612.03936947658,236007.483464209,272865.7737343541,309068.32291417813,341081.30831116077
86029.00554860855,113849.87771586051,141292.3915477901,169608.9355980614,200237.35651321238,232215.95246998777,263216.1242777177,295334.86426708265,334256.17233330384
69643.61539516393,95147.69733227298,123648.73731707058,157446.29027623255,197680.75460346005,245283.14159389748,298504.5852665904,360954.6632863973,433034.09887828917
7483.3713662155205,13636.3046871406,19636.429726933588,27044.37754580328,35217.10526581639,44459.69089870713,52594.11038997607,61942.21276598265,76262.82634907977
191850.7033444479,251674.99745775832,325900.0366856347,409604.53752914065,505430.68050074606,615690.4546058457,739786.4840569042,873763.8951164719,1.0115796047460088e6
72037.14943680032,102250.74806175302,132805.31363437607,167373.01377421714,205968.86565814522,247823.87758039348,288951.99643346306,332614.8462135384,392970.27666598925
137981.68268774942,182874.08729637956,235681.58035317957,292053.4522256671,352754.6870374321,419363.5261030681,492724.9881907649,568158.4241315313,640709.4604615263
-895.4195209334295,10248.27048130844,14368.433310040147,23956.464007855626,36093.37986935835,50617.380261968625,56882.009605522486,66320.38195147867,97525.94414540227
157112.8359373668,211767.39242981505,279193.0505590643,354659.70449101535,440406.77265639685,537844.883497544,647420.002761108,766448.073705604,890079.6050019438
62846.78673952062,81836.46557490571,105860.62495087188,132496.24469408652,163367.0803474731,199676.7603563184,244579.8183201168,295973.79211641505,346867.05229614914
156058.09029997606,209857.2850786034,267745.8891992132,338965.1014335222,424505.2260651918,528291.4271532157,640020.9471706133,773285.5869506876,938877.835740354
118780.6303544553,143186.63651824277,182409.7008423391,222246.29535211605,265627.90336884814,317632.2261633604,385868.13341103867,454851.60052042454,501825.4291400119
32823.248758165806,40554.71838623272,61028.27229745145,84433.66159016988,112859.26931622603,149046.65906891032,204536.80241575468,274532.46087888,338422.31583443074
77523.01784537807,112987.61028147908,158393.5715603184,212588.8060164843,276382.9471624055,350936.6692256034,433578.9562483533,524188.1169587441,622746.6517590414
28090.922315877368,32693.97621750603,39091.14920669179,44537.60910134053,49601.89309382245,54763.34180703003,60417.4022305624,65710.60720295759,69948.09794675319
44694.094616345545,68032.79570513584,92057.3368784584,122381.00921323334,159496.9496802859,205520.44802050936,256509.11147956623,320559.6249049048,403200.93205992907
142895.78932705033,206621.39815710846,287806.07033385657,383692.0441950665,497732.176566504,633473.9593383893,792692.095052285,968803.5590350367,1.1503670359739596e6
27348.429786085748,48243.51171058957,65989.62968900082,86445.02510181356,107176.29173317917,131303.27961866144,144691.48110002742,164874.70261557336,198229.12750872064
75740.09532948604,103638.25363984365,149442.41710748564,202592.65029158624,265606.611469743,343516.40512400464,442805.8440338207,555338.9913586959,669838.8695581991
65853.73230101215,84347.55849894187,108291.67199178989,134275.69011541925,163723.31922610398,198547.2046683546,242130.64910734017,291936.15191213135,343764.0498703032
125372.18546031807,157251.52555922832,214764.11661349816,278156.10414476576,348900.0963148054,434022.0865289307,541680.2965322852,661370.1692456119,772509.4029260202
76340.41693392128,105183.28889754583,148396.11826400406,199863.71253694608,262093.4492213275,336410.8764323732,419989.84317140206,498327.0836715975,604262.6668350415
37581.099977855025,53346.56830021539,66776.47156466593,83626.74910778434,102596.96065681307,124511.04983123523,142066.22124654654,163795.15740834514,206666.1674911358
133333.55008915093,171515.91888957855,220866.81771473362,275467.65701275814,336986.8609624472,406165.1509293533,487568.108291113,575867.4357788188,645846.9417284764
126465.12320394616,166528.868425438,215372.57688904606,269605.3992665236,330697.71273949376,399363.9578278663,475948.72152240993,559058.9478486223,643672.0159607043
48179.226865018216,70551.34290006857,99144.53916090995,136313.28154082078,184219.9113143339,245567.16791724955,324036.10981470864,421242.8600950441,533854.0296218868
180364.5767886348,236486.86277220192,308376.29548591183,388141.500306956,479793.58663415397,587057.9186279845,716166.8214627637,856219.6291452353,988437.2404550314
136404.4341151627,192433.08382386112,264919.8777492481,350188.6887320617,450498.2394264134,568507.6818998805,706633.9685987609,859875.8754510046,1.0218584610810274e6
182063.42467483238,251345.6422521568,335847.6543170408,432668.2624912985,544520.6621838313,674351.0130421424,824227.0699077295,988181.5400306514,1.1557542620428614e6
