2020,2030,2040,2050,2060,2070,2080
8057.862088117259,10816.852017336078,14761.216945997572,20602.715504830387,19432.849098621693,35685.085328274516,51937.32155792734
4769.334122706554,6446.4456284211055,9193.178743061853,13014.40447967649,12974.43869783221,26414.28826259986,39854.137827367515
7162.849053401343,9495.514846996675,12820.45760070217,17864.65587410169,18726.034995023376,34024.053469521605,49322.07194401984
9805.696220184043,13032.595518166461,17985.63468117158,25078.4026507993,24473.715650419876,45538.384640016964,66603.05362961405
9318.3590618868,12230.744578140144,17050.015711332955,24461.956199360735,23507.980843908055,46273.94730568839,69039.91376746872
21760.717819507267,32078.31243516546,48422.73048977856,73096.79177867198,82656.13116755075,173579.41945227084,264502.70773699094
8629.747665522738,13524.342174004856,21565.765030287115,33988.692528667016,41438.49409927269,100209.28416474946,158980.07423022625
11586.84722500783,17256.64563327969,26276.51840592309,40294.94376775338,42688.16962565048,92116.27190006361,141544.37417447675
7360.2975790827195,9898.22253600668,14520.600989093024,21977.101304178545,23345.40129660127,53504.95436318321,83664.50742976516
4878.185795116724,6142.471608042873,7778.7659092134145,10418.887334918176,9340.439232385661,17007.506455914518,24674.573679443372
3452.134341218171,5480.992821442776,8728.50349162107,13649.410101950423,14608.348568443967,30774.884090677726,46941.419612911486
9689.894177740072,14542.74586067538,22159.46196809606,34025.957042375856,36790.35808218803,76572.25065907584,116354.14323596365
7292.5498035995115,11053.623612508116,17025.34816312941,26775.272608065996,27156.4344189391,61171.24151296322,95186.04860698734
11594.99737268789,16702.669606861262,24271.54111966191,35238.942574004315,36397.08864498344,76121.29560464551,115845.50256430758
7261.0067092485015,10050.741422214576,14228.017018014656,19956.678670500467,17136.478784261693,36719.7055784705,56302.93237267931
7697.139155943665,11046.578693716425,16027.342467008031,23393.920942645866,21184.883197346877,45168.2481891192,69151.61318089152
13272.688890121619,18098.618034490577,25698.783105349277,37933.95713092524,40613.32612273099,76306.3949403833,111999.4637580356
5986.570642152519,8246.42374550915,11954.179208873822,17579.574304641286,17462.408927177712,35591.58292410311,53720.75692102851
5065.161200095984,7445.455776498941,11102.866892057094,16842.02665320909,17861.5166719585,35130.91857769685,52400.32048343521
18339.61138378121,27470.88296953509,41493.127782465825,61328.57386924324,71842.7349542534,138743.23043991873,205643.72592558403
15806.792448904705,22430.129689694273,32835.875633225005,48746.64596242149,59022.384345866674,107039.89594256745,155057.40753926823
8443.291434742754,10916.669243017303,14027.448043468448,19429.907490413963,17968.909188684036,35908.708057919685,53848.50692715533
7470.987627137848,11392.616529181916,17856.813267663834,27460.954226507623,27571.778749380494,62359.2394241007,97146.7000988209
20536.40878435155,29952.018291771386,43938.59121855412,64673.98964937027,72640.52869757178,130362.02824135881,188083.52778514585
15245.61787932618,21810.36195902767,31405.32915487548,46011.53313843783,48219.003919095245,94938.36467790575,141657.72543671625
4894.193205907684,6143.931063178401,8152.6873175390465,11455.467704189912,10424.46308722708,22330.486769174306,34236.51045112153
8137.088741313686,11471.29183731151,17134.395125949362,26370.982035026405,24663.43376205045,56536.04241468637,88408.6510673223
6055.988858682969,8845.114255141216,13540.991735148733,20527.300031675764,23209.322184397195,49726.647867308566,76243.97355021993
11935.42961225701,16517.668493720124,23899.992114240773,35149.027355838436,38732.01284780619,78394.19907082932,118056.38529385244
14406.168780406517,19887.097964901677,29662.020366031415,44322.37152558554,50472.89976103657,112009.65965522612,173546.41954941567
9370.1636329432,11864.064181666035,15990.480254417715,21816.100556931262,22068.22157093741,42230.78224772197,62393.34292450653
4465.828472774848,5422.125887978466,7057.481127117673,9730.733485218676,8274.532508099468,16762.947691064142,25251.362874028815
11876.094452575959,18124.24112487668,28211.261861814153,44418.22860145327,41974.28967105982,101032.45399651366,160090.61832196751
9744.193906986911,15837.866371538197,26267.178938199017,42799.86394932591,48825.87916978276,127305.3608508905,205784.84253199823
12043.575471703474,16875.959390830292,24077.415225667028,34634.114081746215,38781.27284605519,73717.13977714154,108653.0067082279
8342.239471554221,10730.66261093439,15316.671395816058,22836.66174559046,23517.758198459826,51773.338936165346,80028.91967387087
6422.847137792328,9312.691550521284,13699.040032583656,20922.433905812857,21786.47120327576,42940.68761509098,64094.904026906195
