damage.function,gas,discount.rate,emissions.year,scghg
MimiGIVE,HFC32,2.0% Ramsey,2054,178643
MimiGIVE,HFC32,2.0% Ramsey,2055,181874
MimiGIVE,HFC32,2.0% Ramsey,2056,185104
MimiGIVE,HFC32,2.0% Ramsey,2057,188335
MimiGIVE,HFC32,2.0% Ramsey,2058,191566
MimiGIVE,HFC32,2.0% Ramsey,2059,194796
MimiGIVE,HFC32,2.0% Ramsey,2060,198027
MimiGIVE,HFC32,2.0% Ramsey,2061,200716
MimiGIVE,HFC32,2.0% Ramsey,2062,203404
MimiGIVE,HFC32,2.0% Ramsey,2063,206093
MimiGIVE,HFC32,2.0% Ramsey,2064,208782
MimiGIVE,HFC32,2.0% Ramsey,2065,211470
MimiGIVE,HFC32,2.0% Ramsey,2066,214159
MimiGIVE,HFC32,2.0% Ramsey,2067,216848
MimiGIVE,HFC32,2.0% Ramsey,2068,219537
MimiGIVE,HFC32,2.0% Ramsey,2069,222225
MimiGIVE,HFC32,2.0% Ramsey,2070,224914
MimiGIVE,HFC32,2.0% Ramsey,2071,227442
MimiGIVE,HFC32,2.0% Ramsey,2072,229970
MimiGIVE,HFC32,2.0% Ramsey,2073,232498
MimiGIVE,HFC32,2.0% Ramsey,2074,235026
MimiGIVE,HFC32,2.0% Ramsey,2075,237554
MimiGIVE,HFC32,2.0% Ramsey,2076,240081
MimiGIVE,HFC32,2.0% Ramsey,2077,242609
MimiGIVE,HFC32,2.0% Ramsey,2078,245137
MimiGIVE,HFC32,2.0% Ramsey,2079,247665
MimiGIVE,HFC32,2.0% Ramsey,2080,250193
MimiGIVE,HFC32,2.0% Ramsey,2081,252838
MimiGIVE,HFC32,2.0% Ramsey,2082,255482
MimiGIVE,HFC32,2.0% Ramsey,2083,258126
MimiGIVE,HFC32,2.0% Ramsey,2084,260771
MimiGIVE,HFC32,2.0% Ramsey,2085,263416
MimiGIVE,HFC32,2.0% Ramsey,2086,266060
MimiGIVE,HFC32,2.0% Ramsey,2087,268704
MimiGIVE,HFC32,2.0% Ramsey,2088,271349
MimiGIVE,HFC32,2.0% Ramsey,2089,273994
MimiGIVE,HFC32,2.0% Ramsey,2090,276638
MimiGIVE,HFC32,2.0% Ramsey,2091,278593
MimiGIVE,HFC32,2.0% Ramsey,2092,280547
MimiGIVE,HFC32,2.0% Ramsey,2093,282502
MimiGIVE,HFC32,2.0% Ramsey,2094,284457
MimiGIVE,HFC32,2.0% Ramsey,2095,286412
MimiGIVE,HFC32,2.0% Ramsey,2096,288366
MimiGIVE,HFC32,2.0% Ramsey,2097,290321
MimiGIVE,HFC32,2.0% Ramsey,2098,292276
MimiGIVE,HFC32,2.0% Ramsey,2099,294230
MimiGIVE,HFC32,2.0% Ramsey,2100,296185
MimiGIVE,HFC365mfc,2.0% Ramsey,2020,75531
MimiGIVE,HFC365mfc,2.0% Ramsey,2021,78978
MimiGIVE,HFC365mfc,2.0% Ramsey,2022,82425
MimiGIVE,HFC365mfc,2.0% Ramsey,2023,85872
MimiGIVE,HFC365mfc,2.0% Ramsey,2024,89319
MimiGIVE,HFC365mfc,2.0% Ramsey,2025,92766
MimiGIVE,HFC365mfc,2.0% Ramsey,2026,96213
MimiGIVE,HFC365mfc,2.0% Ramsey,2027,99660
MimiGIVE,HFC365mfc,2.0% Ramsey,2028,103107
MimiGIVE,HFC365mfc,2.0% Ramsey,2029,106554
MimiGIVE,HFC365mfc,2.0% Ramsey,2030,110001
MimiGIVE,HFC365mfc,2.0% Ramsey,2031,114031
MimiGIVE,HFC365mfc,2.0% Ramsey,2032,118061
MimiGIVE,HFC365mfc,2.0% Ramsey,2033,122091
MimiGIVE,HFC365mfc,2.0% Ramsey,2034,126121
MimiGIVE,HFC365mfc,2.0% Ramsey,2035,130152
MimiGIVE,HFC365mfc,2.0% Ramsey,2036,134182
MimiGIVE,HFC365mfc,2.0% Ramsey,2037,138212
MimiGIVE,HFC365mfc,2.0% Ramsey,2038,142242
MimiGIVE,HFC365mfc,2.0% Ramsey,2039,146272
MimiGIVE,HFC365mfc,2.0% Ramsey,2040,150302
MimiGIVE,HFC365mfc,2.0% Ramsey,2041,154346
MimiGIVE,HFC365mfc,2.0% Ramsey,2042,158390
MimiGIVE,HFC365mfc,2.0% Ramsey,2043,162435
MimiGIVE,HFC365mfc,2.0% Ramsey,2044,166479
MimiGIVE,HFC365mfc,2.0% Ramsey,2045,170523
MimiGIVE,HFC365mfc,2.0% Ramsey,2046,174567
MimiGIVE,HFC365mfc,2.0% Ramsey,2047,178611
MimiGIVE,HFC365mfc,2.0% Ramsey,2048,182656
MimiGIVE,HFC365mfc,2.0% Ramsey,2049,186700
MimiGIVE,HFC365mfc,2.0% Ramsey,2050,190744
MimiGIVE,HFC365mfc,2.0% Ramsey,2051,194272
MimiGIVE,HFC365mfc,2.0% Ramsey,2052,197801
MimiGIVE,HFC365mfc,2.0% Ramsey,2053,201329
MimiGIVE,HFC365mfc,2.0% Ramsey,2054,204857
MimiGIVE,HFC365mfc,2.0% Ramsey,2055,208386
MimiGIVE,HFC365mfc,2.0% Ramsey,2056,211914
MimiGIVE,HFC365mfc,2.0% Ramsey,2057,215442
MimiGIVE,HFC365mfc,2.0% Ramsey,2058,218970
MimiGIVE,HFC365mfc,2.0% Ramsey,2059,222499
MimiGIVE,HFC365mfc,2.0% Ramsey,2060,226027
MimiGIVE,HFC365mfc,2.0% Ramsey,2061,228945
MimiGIVE,HFC365mfc,2.0% Ramsey,2062,231863
MimiGIVE,HFC365mfc,2.0% Ramsey,2063,234780
MimiGIVE,HFC365mfc,2.0% Ramsey,2064,237698
MimiGIVE,HFC365mfc,2.0% Ramsey,2065,240616
MimiGIVE,HFC365mfc,2.0% Ramsey,2066,243534
MimiGIVE,HFC365mfc,2.0% Ramsey,2067,246452
MimiGIVE,HFC365mfc,2.0% Ramsey,2068,249369
MimiGIVE,HFC365mfc,2.0% Ramsey,2069,252287
MimiGIVE,HFC365mfc,2.0% Ramsey,2070,255205
MimiGIVE,HFC365mfc,2.0% Ramsey,2071,258006
MimiGIVE,HFC365mfc,2.0% Ramsey,2072,260807
MimiGIVE,HFC365mfc,2.0% Ramsey,2073,263608
MimiGIVE,HFC365mfc,2.0% Ramsey,2074,266409
MimiGIVE,HFC365mfc,2.0% Ramsey,2075,269210
MimiGIVE,HFC365mfc,2.0% Ramsey,2076,272011
MimiGIVE,HFC365mfc,2.0% Ramsey,2077,274812
MimiGIVE,HFC365mfc,2.0% Ramsey,2078,277613
MimiGIVE,HFC365mfc,2.0% Ramsey,2079,280414
MimiGIVE,HFC365mfc,2.0% Ramsey,2080,283215
MimiGIVE,HFC365mfc,2.0% Ramsey,2081,286158
MimiGIVE,HFC365mfc,2.0% Ramsey,2082,289102
MimiGIVE,HFC365mfc,2.0% Ramsey,2083,292045
MimiGIVE,HFC365mfc,2.0% Ramsey,2084,294989
MimiGIVE,HFC365mfc,2.0% Ramsey,2085,297932
MimiGIVE,HFC365mfc,2.0% Ramsey,2086,300875
MimiGIVE,HFC365mfc,2.0% Ramsey,2087,303819
MimiGIVE,HFC365mfc,2.0% Ramsey,2088,306762
MimiGIVE,HFC365mfc,2.0% Ramsey,2089,309706
MimiGIVE,HFC365mfc,2.0% Ramsey,2090,312649
MimiGIVE,HFC365mfc,2.0% Ramsey,2091,314757
MimiGIVE,HFC365mfc,2.0% Ramsey,2092,316865
MimiGIVE,HFC365mfc,2.0% Ramsey,2093,318973
MimiGIVE,HFC365mfc,2.0% Ramsey,2094,321081
MimiGIVE,HFC365mfc,2.0% Ramsey,2095,323188
MimiGIVE,HFC365mfc,2.0% Ramsey,2096,325296
MimiGIVE,HFC365mfc,2.0% Ramsey,2097,327404
MimiGIVE,HFC365mfc,2.0% Ramsey,2098,329512
MimiGIVE,HFC365mfc,2.0% Ramsey,2099,331620
MimiGIVE,HFC365mfc,2.0% Ramsey,2100,333728
MimiGIVE,HFC4310mee,2.0% Ramsey,2020,167935
MimiGIVE,HFC4310mee,2.0% Ramsey,2021,174568
MimiGIVE,HFC4310mee,2.0% Ramsey,2022,181201
MimiGIVE,HFC4310mee,2.0% Ramsey,2023,187834
MimiGIVE,HFC4310mee,2.0% Ramsey,2024,194467
MimiGIVE,HFC4310mee,2.0% Ramsey,2025,201100
MimiGIVE,HFC4310mee,2.0% Ramsey,2026,207733
MimiGIVE,HFC4310mee,2.0% Ramsey,2027,214366
MimiGIVE,HFC4310mee,2.0% Ramsey,2028,220999
MimiGIVE,HFC4310mee,2.0% Ramsey,2029,227632
MimiGIVE,HFC4310mee,2.0% Ramsey,2030,234265
MimiGIVE,HFC4310mee,2.0% Ramsey,2031,241488
MimiGIVE,HFC4310mee,2.0% Ramsey,2032,248712
MimiGIVE,HFC4310mee,2.0% Ramsey,2033,255935
MimiGIVE,HFC4310mee,2.0% Ramsey,2034,263159
MimiGIVE,HFC4310mee,2.0% Ramsey,2035,270382
MimiGIVE,HFC4310mee,2.0% Ramsey,2036,277605
MimiGIVE,HFC4310mee,2.0% Ramsey,2037,284829
MimiGIVE,HFC4310mee,2.0% Ramsey,2038,292052
MimiGIVE,HFC4310mee,2.0% Ramsey,2039,299276
MimiGIVE,HFC4310mee,2.0% Ramsey,2040,306499
MimiGIVE,HFC4310mee,2.0% Ramsey,2041,313828
MimiGIVE,HFC4310mee,2.0% Ramsey,2042,321158
MimiGIVE,HFC4310mee,2.0% Ramsey,2043,328488
MimiGIVE,HFC4310mee,2.0% Ramsey,2044,335817
MimiGIVE,HFC4310mee,2.0% Ramsey,2045,343146
MimiGIVE,HFC4310mee,2.0% Ramsey,2046,350476
MimiGIVE,HFC4310mee,2.0% Ramsey,2047,357806
MimiGIVE,HFC4310mee,2.0% Ramsey,2048,365135
MimiGIVE,HFC4310mee,2.0% Ramsey,2049,372464
MimiGIVE,HFC4310mee,2.0% Ramsey,2050,379794
MimiGIVE,HFC4310mee,2.0% Ramsey,2051,386257
MimiGIVE,HFC4310mee,2.0% Ramsey,2052,392719
MimiGIVE,HFC4310mee,2.0% Ramsey,2053,399182
MimiGIVE,HFC4310mee,2.0% Ramsey,2054,405645
MimiGIVE,HFC4310mee,2.0% Ramsey,2055,412108
MimiGIVE,HFC4310mee,2.0% Ramsey,2056,418570
MimiGIVE,HFC4310mee,2.0% Ramsey,2057,425033
MimiGIVE,HFC4310mee,2.0% Ramsey,2058,431496
MimiGIVE,HFC4310mee,2.0% Ramsey,2059,437958
MimiGIVE,HFC4310mee,2.0% Ramsey,2060,444421
MimiGIVE,HFC4310mee,2.0% Ramsey,2061,449755
MimiGIVE,HFC4310mee,2.0% Ramsey,2062,455089
MimiGIVE,HFC4310mee,2.0% Ramsey,2063,460424
MimiGIVE,HFC4310mee,2.0% Ramsey,2064,465758
MimiGIVE,HFC4310mee,2.0% Ramsey,2065,471092
MimiGIVE,HFC4310mee,2.0% Ramsey,2066,476426
MimiGIVE,HFC4310mee,2.0% Ramsey,2067,481760
MimiGIVE,HFC4310mee,2.0% Ramsey,2068,487095
MimiGIVE,HFC4310mee,2.0% Ramsey,2069,492429
MimiGIVE,HFC4310mee,2.0% Ramsey,2070,497763
MimiGIVE,HFC4310mee,2.0% Ramsey,2071,502991
MimiGIVE,HFC4310mee,2.0% Ramsey,2072,508219
MimiGIVE,HFC4310mee,2.0% Ramsey,2073,513447
MimiGIVE,HFC4310mee,2.0% Ramsey,2074,518675
MimiGIVE,HFC4310mee,2.0% Ramsey,2075,523904
MimiGIVE,HFC4310mee,2.0% Ramsey,2076,529132
MimiGIVE,HFC4310mee,2.0% Ramsey,2077,534360
MimiGIVE,HFC4310mee,2.0% Ramsey,2078,539588
MimiGIVE,HFC4310mee,2.0% Ramsey,2079,544816
MimiGIVE,HFC4310mee,2.0% Ramsey,2080,550044
MimiGIVE,HFC4310mee,2.0% Ramsey,2081,555535
MimiGIVE,HFC4310mee,2.0% Ramsey,2082,561025
MimiGIVE,HFC4310mee,2.0% Ramsey,2083,566516
MimiGIVE,HFC4310mee,2.0% Ramsey,2084,572007
MimiGIVE,HFC4310mee,2.0% Ramsey,2085,577498
MimiGIVE,HFC4310mee,2.0% Ramsey,2086,582988
MimiGIVE,HFC4310mee,2.0% Ramsey,2087,588479
MimiGIVE,HFC4310mee,2.0% Ramsey,2088,593970
MimiGIVE,HFC4310mee,2.0% Ramsey,2089,599460
MimiGIVE,HFC4310mee,2.0% Ramsey,2090,604951
MimiGIVE,HFC4310mee,2.0% Ramsey,2091,608760
MimiGIVE,HFC4310mee,2.0% Ramsey,2092,612568
MimiGIVE,HFC4310mee,2.0% Ramsey,2093,616377
MimiGIVE,HFC4310mee,2.0% Ramsey,2094,620186
MimiGIVE,HFC4310mee,2.0% Ramsey,2095,623994
MimiGIVE,HFC4310mee,2.0% Ramsey,2096,627803
MimiGIVE,HFC4310mee,2.0% Ramsey,2097,631612
MimiGIVE,HFC4310mee,2.0% Ramsey,2098,635421
MimiGIVE,HFC4310mee,2.0% Ramsey,2099,639229
MimiGIVE,HFC4310mee,2.0% Ramsey,2100,643038
