2020,2030,2040,2050,2060,2070,2080,2090,2100
56985.57232549635,89970.83347757928,146501.36843263256,211025.7477626446,274891.2498328835,336101.416164946,402289.20585313736,467874.89522518264,517535.22123961605
115408.00922728238,158174.56376512515,215431.25392266357,275557.0303204757,332813.50404729636,387693.72635485895,444581.09206547803,502371.7782099277,555842.1838743401
16644.221905433198,28342.736746838465,36822.89008322499,48079.583136462,59747.30401641727,74811.78083937425,75205.7707889703,73531.17065120739,107435.1985201297
19051.42758136096,30220.46799967803,49128.09498424849,69536.04161253202,89423.54101962858,108293.45793336414,127710.31975870187,148106.20696088404,169595.0377632483
22463.61144292114,37459.697295233505,54763.36137369811,75416.71597663187,97323.46152088414,121566.26553495377,136924.55399239258,152750.15383526275,184433.158760148
7073.187240230518,12229.515320661729,20966.494330616704,31161.960746533183,41769.99579008953,52656.696498695805,63179.65970230758,74176.60100115412,87135.16369574112
11278.09618425243,18438.792498992374,26737.28523940098,37630.879751615816,49944.863761933084,64162.84673702559,73783.11949030965,83967.7435149644,101158.4942420108
17230.40140932141,27840.06756856817,33990.1784009495,43873.31060188691,54178.35438090829,65605.34646245123,65379.58465808802,69053.01255076064,73315.68119970582
13313.566597738582,22057.720416222564,26258.927547559168,32520.057557789332,40010.45134320608,50511.84208566623,53769.88168108236,57715.03582919821,63394.88181477286
20875.165292975085,31060.208476240394,42777.32740146407,57005.11180212557,71731.90953552282,87483.98520344378,97635.69680808198,107474.85939730733,128798.44345895466
20521.43030095037,37597.60509932196,66601.077242222,101731.22583662656,139884.64819850074,179419.5982099736,222720.58051336108,266657.5598102468,308202.87345566414
20114.85395443009,24278.006363745986,34459.154707808964,48304.45440749857,63237.06862675947,79293.5343952004,93175.76734411465,107337.4043626601,124515.77492695638
50352.16298769517,70787.22178223946,89619.0306048408,111290.98742703965,132585.94407624958,154054.8071395838,166750.00216690116,176386.17657043677,218092.30778785833
52425.56620671624,76371.17480631781,103100.71793308841,133655.6302574738,164916.509679604,197305.56439429818,221599.28067375819,243944.99455945028,281968.8853865905
32075.96333347156,45569.92405393923,61566.63946789146,77834.30925423962,93303.80054492223,108276.75847203373,120497.3465573779,131983.66890812304,153456.9751116262
-2923.521919924812,-1397.2631632105015,-588.6484490714746,2949.8182056176115,8306.792807039534,16788.527792008877,19376.957838783244,21633.403984536806,29985.024246030378
50659.35198671523,69607.64408191119,96651.73550064764,125189.35642945966,152110.92298226233,176801.196914383,201624.4653615196,226627.57780235482,252494.59955791413
44821.732763769105,61305.90812195595,89042.62866400971,116852.83958019804,142644.22993184315,166841.47817065747,190777.46121791136,213843.59065760573,237998.9913424545
27734.125748080125,38720.158342599476,56864.9286388451,75503.81227356383,91817.54853201503,106344.41981316893,121992.7616076359,137471.4750480147,151093.5054687063
62547.26253437686,82115.82556796883,105359.26355953224,128396.56318720568,149210.314292284,169051.1691376093,186171.9400893072,203269.3516897685,223253.45054553731
13202.414570537008,21717.910451262018,30183.279005710694,41281.81499102056,53119.253693582184,66793.58117442697,72164.83159053407,77831.02848814907,97778.88361892808
23189.492761684443,33857.534637748984,51738.42190696567,70733.26018017021,88811.89161054931,106039.19667733829,124250.7892480646,143006.20730966047,160714.41775530844
37343.71106337602,49537.35667299011,69191.20309429645,89839.43053395576,108266.70557315447,125109.06111194234,141434.4175135924,157578.8658448776,173902.69199329626
6075.146347730627,12752.804444012483,26976.073999720968,43535.26884297666,60506.78045458853,78328.81111456806,95519.82639817511,113424.67712609531,134653.17952576594
68355.11838378083,93692.6324039132,132439.35128266682,174519.79220716478,214714.61135252917,252794.70556245995,292795.73862199375,333943.729979957,373318.16879674525
28059.730910104776,37751.33890635673,49403.57272978376,61466.17391350333,72700.13346521718,83631.79873607137,91664.75058133976,99488.721263266,112283.12370887377
25526.388627495035,34686.863491888296,43922.10347317299,56184.24856203494,67449.13588737472,80660.83228115749,83397.75660736032,88612.89722144525,103998.27829922557
